description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Halle Heat Exchange Equipment Co., Ltd is a Chinese company that specializes in the production and sales of heat exchangers. Their main products include plate-type heat exchanger, welded panel type heat exchang, ground heating water distributors, stainless steel water divider, and overheated hot water coolers. The company has an in-depth knowledge team with high-quality technical expertise and is equipped with many varieties of excellent equipment for producing heat exchiders. Halle Heat Exchanger Equipment Co, Ltd is committed to achieving innovative products and technologies for efficient heat transfer and reducing natural resource consumption. They provide a knowledge-intensive approach to further optimize heating or cooling treatments for various process equipment. The Halley plate heat exchider has a very high thermal transfer efficiency compared to traditional welded-plated heat exchanders and is compact in structure. The heat exchuder is mainly used in the development of the fastener industry.","['Technology Products and Solutions', 'Welded Heat Exchangers Manufacturer', 'Ground Water Heating Engineering Services Supplier', 'Stainless Steel Water Distributors', 'Heat Treatment for Export']",Manufacturing,Industrial Air Solutions,Power Boiler and Heat Exchanger Manufacturing,"['Boiler Installation Services', 'Boiler Repair Services', 'Roofing Services with Heat Application', 'Welding Services', 'Insulation Services', 'Industrial Plumbing Services', 'Sheet Metal Services', 'HVAC Installation and Service', 'Ice Production Services', 'Field Welding Services', 'Commercial Plumbing Services', 'Fire Safety Equipment Services', 'Industrial Machinery Installation', 'Chemical Manufacturing', 'Grain Handling Machinery Installation', 'Gas Manufacturing Services', 'Accessory Manufacturing', 'Cabinetry Manufacturing', 'Commercial Electrical Services', 'General Handyman Services', 'Pallet Manufacturing', 'HVAC Inspections']","[0.4822217, 0.4593026, 0.441006, 0.37332073, 0.37298495, 0.37047687, 0.3610508, 0.35975358, 0.35534212, 0.33722478, 0.33232212, 0.33148587, 0.32679397, 0.3252508, 0.31820598, 0.31801075, 0.31062037, 0.3071561, 0.2998131, 0.29836705, 0.294355, 0.29084855]","{'Boiler Installation Services': 0.08409352600574493, 'Boiler Repair Services': 0.020019346848130226, 'Roofing Services with Heat Application': 0.017245031893253326, 'Welding Services': 0.04590379819273949, 'Insulation Services': 0.009934707544744015, 'Industrial Plumbing Services': 0.0031272221822291613, 'Sheet Metal Services': 0.03325590863823891, 'HVAC Installation and Service': 0.06130916625261307, 'Ice Production Services': 0.028491107746958733, 'Field Welding Services': 0.03020647168159485, 'Commercial Plumbing Services': 0.00914547685533762, 'Fire Safety Equipment Services': 0.010994571261107922, 'Industrial Machinery Installation': 0.1908576637506485, 'Chemical Manufacturing': 0.023573050275444984, 'Grain Handling Machinery Installation': 0.11236683279275894, 'Gas Manufacturing Services': 0.03973569720983505, 'Accessory Manufacturing': 0.08627891540527344, 'Cabinetry Manufacturing': 0.01972992718219757, 'Commercial Electrical Services': 0.02454817108809948, 'General Handyman Services': 0.00783937145024538, 'Pallet Manufacturing': 0.02798929624259472, 'HVAC Inspections': 0.05580781400203705}",[]
"Ballymacarbry Elders Housing Association Ltd. is a registered charity in Ireland that aims to provide quality, age-friendly, and sustainable homes for older people in the local community who require them. Their goal is to enable these individuals to live independently for as long as possible. The association offers 1 & 2 bedroom terrace houses in three blocks, consisting of single storey, semi-detached, back and front gardens, each with an entrance hall, kitchen/living room, 2 bedrooms, and walk-in shower. The houses are well-insulated and have a BER rating of A3. The community center adjacent to the houses includes a library, a social club with entertainment, a caretaker and health center, and a daily bus service to Clonmel and Dungarvan. The development is located in the village of Ballymacarrow, surrounded by private grounds and close to the Nire River.","['Sustainable Homes', 'Residential Terraces', 'Clubhouse and Dinner Club Services', 'Single-storey Homes', 'Entrance Hall', 'Daily Bus Services', 'Caretaker and Health Centre Services', 'Semi-Detached House', 'Age-friendly Homes', 'Kitchen & Living Room', 'Community Center', 'Class Teaching Services', 'Non-profit Organization', 'Front Garden Houses', 'Walk-in Shower Houses', 'Social Club Services', '3 Residential Blocks', 'Housing Association', 'Lunch Service', 'High-quality Homes', 'A3 Rating Houses', 'Gym Facilities', 'Music and Entertainment Services', '55+ Housing Development', 'Independent Living Support', 'Lovely Walks Services', 'Bingo Services', 'Insulated Homes', 'Card Game Services', 'Library Services']",Services,Housing Programs,Other Community Housing Services,"['Community Engagement Services', 'Residential Plumbing Services', 'General Handyman Services', 'Environmental Health Services', 'Volunteer Services', 'Occupational Health Services', 'Waste Management Services', 'Multi-Family Construction Services', 'Septic System Services', 'Single Family Residential Construction', 'Animal Day Care Services', 'Residential Electrical Services', 'Fishing and Hunting Services', 'Gardening Services', 'Veterinary Health Centers', 'Residential Roofing Services', 'Carpentry Services', 'Mobile Home Construction Services', 'Health Promotion Services', 'Home Staging Services', 'Vacant Land Services', 'Millwork Services']","[0.3538819, 0.3193866, 0.3112735, 0.30976087, 0.3081781, 0.30556837, 0.30552703, 0.30193403, 0.29804295, 0.2972232, 0.28679016, 0.28499472, 0.28252214, 0.28208214, 0.27594125, 0.27579445, 0.27516407, 0.2747903, 0.2735289, 0.27343994, 0.2727323, 0.26990038]","{'Community Engagement Services': 0.686619758605957, 'Residential Plumbing Services': 0.00957554578781128, 'General Handyman Services': 0.009364818222820759, 'Environmental Health Services': 0.014440501108765602, 'Volunteer Services': 0.06321075558662415, 'Occupational Health Services': 0.008553333580493927, 'Waste Management Services': 0.002316955244168639, 'Multi-Family Construction Services': 0.0055784983560442924, 'Septic System Services': 0.013795875012874603, 'Single Family Residential Construction': 0.7963189482688904, 'Animal Day Care Services': 0.005281565710902214, 'Residential Electrical Services': 0.03472476825118065, 'Fishing and Hunting Services': 0.006675418931990862, 'Gardening Services': 0.1353878527879715, 'Veterinary Health Centers': 0.005240789148956537, 'Residential Roofing Services': 0.005515838973224163, 'Carpentry Services': 0.006392867770045996, 'Mobile Home Construction Services': 0.0040678284130990505, 'Health Promotion Services': 0.07251749187707901, 'Home Staging Services': 0.0895441398024559, 'Vacant Land Services': 0.004939279984682798, 'Millwork Services': 0.03658352792263031}","['Community Engagement Services', 'Single Family Residential Construction']"
"An Nhien Scientific Equipment Co., Ltd. (AnNhien) is a company that specializes in the distribution of scientific equipment, reagents, probiotics, and consumables for various industries such as life science research, chemistry, biomedicine, clinical diagnostic, veterinary, food hygiene, environmental monitoring, and quality control. They offer a range of products including sterilization products, biological and chemical indicators, sterilization packing, labwares and consumable products, plasticwares, cell culture, micro and molecular biology, handling and storage, specimen collection, microbiology and storage solutions, reagent and probiotic products, microbial identification, enzymes and prepared enzymes, and culture media. The company is committed to providing high-quality products and technology to its customers and contributing to the development of science, technology, and economy in Vietnam.","['Sterilization Products', 'Biological Indicators', 'Consumables Distribution', 'Chemical Indicators', 'Scientific Equipment Distribution', 'Reagents Distribution']",Manufacturing,Laboratory Equipment & Supplies,Analytical Laboratory Instrument Manufacturing,"['Laboratory Services', 'Pharmaceutical Manufacturing', 'Agricultural Equipment Services', 'Chemical Manufacturing', 'Accessory Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Food Processing Services', 'Testing and Inspection Services', 'Seafood Processing Services', 'Confectionery Manufacturing', 'Food Safety Services', 'Pet Food Manufacturing', 'Veterinary Services', 'Industrial Plumbing Services', 'Meat Processing Services', 'Veterinary Health Centers', 'Veterinary Clinics', 'Animal Feed Manufacturing', 'Cosmetic Manufacturing', 'Water Treatment Services', 'Pesticide Application Services', 'Health and Safety Consulting']","[0.54359233, 0.46561736, 0.41416672, 0.4119171, 0.36420083, 0.35986704, 0.35441393, 0.3497557, 0.3486919, 0.34472242, 0.34161773, 0.33204424, 0.32634756, 0.32308322, 0.32096905, 0.31967396, 0.31927168, 0.31386566, 0.30949402, 0.3094759, 0.30768922, 0.30622017]","{'Laboratory Services': 0.2562243938446045, 'Pharmaceutical Manufacturing': 0.05941719189286232, 'Agricultural Equipment Services': 0.007192658260464668, 'Chemical Manufacturing': 0.05888655036687851, 'Accessory Manufacturing': 0.020679984241724014, 'Non-Alcoholic Beverage Manufacturing': 0.01877402514219284, 'Food Processing Services': 0.01539692934602499, 'Testing and Inspection Services': 0.04186290502548218, 'Seafood Processing Services': 0.009549296461045742, 'Confectionery Manufacturing': 0.0033068975899368525, 'Food Safety Services': 0.08997777104377747, 'Pet Food Manufacturing': 0.019573617726564407, 'Veterinary Services': 0.2332441508769989, 'Industrial Plumbing Services': 0.0023763650096952915, 'Meat Processing Services': 0.015585427172482014, 'Veterinary Health Centers': 0.29514965415000916, 'Veterinary Clinics': 0.21929457783699036, 'Animal Feed Manufacturing': 0.039368703961372375, 'Cosmetic Manufacturing': 0.0029359369073063135, 'Water Treatment Services': 0.010364260524511337, 'Pesticide Application Services': 0.026735085994005203, 'Health and Safety Consulting': 0.012994947843253613}",[]
"Anovei is a company that specializes in air treatment, purifier leasing, and nasal filtration research and development, as well as production.","['Innovative Solutions Provider', 'Technology Solutions', 'High-tech Solutions', 'Technology Consulting Services', 'Low Tech Firm', 'Air Treatment', 'Production', 'Technology Services', 'Nasal Filtration Research and Development', 'Purifier Leasing Services']",Manufacturing,Medical Supply Manufacturers,Irradiation Apparatus Manufacturing,"['Air Duct Cleaning Services', 'Water Treatment Services', 'Medical Gas Installation Services', 'Building Cleaning Services', 'Industrial Plumbing Services', 'Residential Plumbing Services', 'Gas Manufacturing Services', 'Window Treatment Manufacturing', 'Pharmaceutical Manufacturing', 'Veterinary Services', 'Carpet Manufacturing Services', 'Cosmetic Manufacturing', 'Commercial Drain Cleaning', 'Chemical Manufacturing', 'Commercial Plumbing Services', 'Confectionery Manufacturing', 'HVAC Inspections', 'Testing and Inspection Services', 'Veterinary Clinics', 'Seafood Processing Services', 'Insulation Services', 'Pet Grooming Services']","[0.39809328, 0.3352103, 0.30195853, 0.28076214, 0.28050488, 0.27452576, 0.27342862, 0.27209163, 0.26698178, 0.2606402, 0.25230426, 0.25174415, 0.25155583, 0.2512421, 0.25078234, 0.25051403, 0.24690677, 0.24685998, 0.24669299, 0.24475092, 0.2441675, 0.24404846]","{'Air Duct Cleaning Services': 0.0020083803683519363, 'Water Treatment Services': 0.0006603983929380774, 'Medical Gas Installation Services': 0.004482512827962637, 'Building Cleaning Services': 0.0003647877601906657, 'Industrial Plumbing Services': 0.0002215030835941434, 'Residential Plumbing Services': 0.0002473365457262844, 'Gas Manufacturing Services': 0.005993714556097984, 'Window Treatment Manufacturing': 0.004892237018793821, 'Pharmaceutical Manufacturing': 0.002925767097622156, 'Veterinary Services': 0.0004582208348438144, 'Carpet Manufacturing Services': 0.0002453906927257776, 'Cosmetic Manufacturing': 0.0003330895851831883, 'Commercial Drain Cleaning': 0.0007346357451751828, 'Chemical Manufacturing': 0.00040402141166850924, 'Commercial Plumbing Services': 0.0002286486269440502, 'Confectionery Manufacturing': 0.00013802821922581643, 'HVAC Inspections': 0.003267594613134861, 'Testing and Inspection Services': 0.0012075442355126143, 'Veterinary Clinics': 0.0029893494211137295, 'Seafood Processing Services': 0.00013904149818699807, 'Insulation Services': 0.001235048403032124, 'Pet Grooming Services': 0.00024298291828017682}",[]
"Db Motor Service di Damiano Barbato is an auto electrical service and auto repair shop located in Arzano, Campania, Italy.","['Diagnostic Services', 'Correct Diagnosis and Maintenance', 'Automobiles And Motorcycles', 'Parking Facilities', 'Bathroom Facilities', 'Auto Repair Service', 'Automotive Repair and Maintenance Services', 'Seating Options', 'Motorcycle Diagnosis and Repair Services', 'Mechanical and Electronic Workshop', 'Auto Electrical Services', 'Wheelchair Accessible Entrance']",Services,Auto Services,Specialized Automotive Repair,"['Commercial Electrical Services', 'Carpentry Services', 'Welding Services', 'Boiler Repair Services', 'General Handyman Services', 'Business Development Services', 'Road Maintenance Services', 'Field Welding Services', 'Testing and Inspection Services', 'Restoration Services', 'Commercial Construction Services', 'Sheet Metal Services', 'Pet Grooming Services', 'Accessory Manufacturing', 'Asphalt Production Services', 'Gas Manufacturing Services', 'Carpet Manufacturing Services', 'Commercial Renovation Services', 'Tank Installation Services', 'Consulting Services', 'Residential Electrical Services', 'Coffee Processing Services']","[0.3833869, 0.368443, 0.3615715, 0.34950083, 0.33798856, 0.3375721, 0.33605498, 0.33167064, 0.31947953, 0.31729108, 0.31271273, 0.31257862, 0.31090948, 0.31035265, 0.30354887, 0.29710972, 0.29296425, 0.291678, 0.2912715, 0.2904935, 0.2888323, 0.28642312]","{'Commercial Electrical Services': 0.025704186409711838, 'Carpentry Services': 0.0006845174939371645, 'Welding Services': 0.0011441493406891823, 'Boiler Repair Services': 0.0011810901341959834, 'General Handyman Services': 0.0015873740194365382, 'Business Development Services': 0.003868981497362256, 'Road Maintenance Services': 0.00363666913472116, 'Field Welding Services': 0.0017120727570727468, 'Testing and Inspection Services': 0.02016425132751465, 'Restoration Services': 0.002861625049263239, 'Commercial Construction Services': 0.0011597932316362858, 'Sheet Metal Services': 0.0007271789363585413, 'Pet Grooming Services': 0.0012746831635013223, 'Accessory Manufacturing': 0.0022081935312598944, 'Asphalt Production Services': 0.0007510950090363622, 'Gas Manufacturing Services': 0.0005969938938505948, 'Carpet Manufacturing Services': 0.00028811575612053275, 'Commercial Renovation Services': 0.0015662995865568519, 'Tank Installation Services': 0.004495131783187389, 'Consulting Services': 0.0030113074462860823, 'Residential Electrical Services': 0.018588321283459663, 'Coffee Processing Services': 0.0005403812974691391}",[]
DOO Bački Petrovac is a Slovakian company that specializes in the production of raw materials and the wholesale of cleaning products. Their main focus is on producing raw powders and selling cleaning items.,"['Production', 'Wholesale Distribution', 'Cleaning Articles Manufacturer', 'Metal Circle Manufacturer']",Manufacturing,Cleaning Equipment & Supplies,Soap and Other Detergent Manufacturing,"['Pet Grooming Services', 'Pet Food Manufacturing', 'Coffee Processing Services', 'Pharmaceutical Manufacturing', 'Cosmetic Manufacturing', 'Carpet Manufacturing Services', 'Street Cleaning Operations', 'Building Cleaning Services', 'Waste Management Services', 'Textile Manufacturing Services', 'Water Treatment Services', 'Furniture Manufacturing', 'Confectionery Manufacturing', 'Window Treatment Manufacturing', 'Carpentry Services', 'Apparel Manufacturing', 'Pet Boarding Services', 'General Handyman Services', 'Food Processing Services', 'Asphalt Production Services', 'Bedding Manufacturing', 'Distilling Services']","[0.38489795, 0.38138753, 0.3408866, 0.34024918, 0.34024027, 0.33733243, 0.3363597, 0.32489988, 0.32359746, 0.3205539, 0.3184462, 0.31336513, 0.310311, 0.30754977, 0.30562258, 0.30372772, 0.3034293, 0.3029058, 0.29861063, 0.29522863, 0.2945078, 0.2916476]","{'Pet Grooming Services': 0.006136241368949413, 'Pet Food Manufacturing': 0.0004512034065555781, 'Coffee Processing Services': 0.0008358171908184886, 'Pharmaceutical Manufacturing': 0.0007798591977916658, 'Cosmetic Manufacturing': 0.00044045946560800076, 'Carpet Manufacturing Services': 0.003438736544921994, 'Street Cleaning Operations': 0.006401169113814831, 'Building Cleaning Services': 0.05630691722035408, 'Waste Management Services': 0.0006270227022469044, 'Textile Manufacturing Services': 0.0007683602161705494, 'Water Treatment Services': 0.001433745608665049, 'Furniture Manufacturing': 0.0022923285141587257, 'Confectionery Manufacturing': 9.217682236339897e-05, 'Window Treatment Manufacturing': 0.009067165665328503, 'Carpentry Services': 0.0006735074566677213, 'Apparel Manufacturing': 0.0001800968893803656, 'Pet Boarding Services': 0.0008994017262011766, 'General Handyman Services': 0.0006305559072643518, 'Food Processing Services': 0.0005813630996271968, 'Asphalt Production Services': 0.009991040453314781, 'Bedding Manufacturing': 0.0006087534129619598, 'Distilling Services': 0.00038316173595376313}",[]
"Reparación Lavarropas Candy is a technical service and repair company that specializes in the repair and maintenance of washing machines. They offer same-day service in the Capital Federal, GBA Zona Norte, GGA Zona Oeste, and GBA Súbrica Zona Sur areas. Their main focus is on repairing and maintaining Candy washing machines, providing technical support to their customers.","['Home Care', 'Technical Service and Maintenance', 'Candy Washing Machine Repair Services']",Services,Appliance Repair & Maintenance,Appliance Repair and Maintenance,"['Confectionery Manufacturing', 'Coffee Processing Services', 'Restoration Services', 'Bakery Production Services', 'Food Processing Services', 'Millwork Services', 'Well Maintenance Services', 'Food Safety Services', 'Laboratory Services', 'Boiler Repair Services', 'Recycling Services', 'Agricultural Equipment Services', 'Carpet Manufacturing Services', 'Cosmetic Manufacturing', 'Gas Manufacturing Services', 'Accessory Manufacturing', 'Swimming Pool Maintenance Services', 'Seafood Processing Services', 'Medical Gas Installation Services', 'Pet Food Manufacturing', 'Elevator Installation Services', 'Road Maintenance Services']","[0.43650672, 0.39089912, 0.38468796, 0.33857915, 0.32365912, 0.31779402, 0.30555767, 0.30553424, 0.29660726, 0.29395592, 0.2937259, 0.29189306, 0.28822482, 0.28602493, 0.28475785, 0.28309196, 0.2794066, 0.2789246, 0.2782212, 0.27792597, 0.27606815, 0.27581796]","{'Confectionery Manufacturing': 0.028664687648415565, 'Coffee Processing Services': 0.0010562478564679623, 'Restoration Services': 0.08836320787668228, 'Bakery Production Services': 0.002578824060037732, 'Food Processing Services': 0.001633183448575437, 'Millwork Services': 0.0068457783199846745, 'Well Maintenance Services': 0.2863747775554657, 'Food Safety Services': 0.0017517174128443003, 'Laboratory Services': 0.019435454159975052, 'Boiler Repair Services': 0.002912964904680848, 'Recycling Services': 0.009870586916804314, 'Agricultural Equipment Services': 0.0019259285181760788, 'Carpet Manufacturing Services': 0.0014732587151229382, 'Cosmetic Manufacturing': 0.0008250762475654483, 'Gas Manufacturing Services': 0.004012080375105143, 'Accessory Manufacturing': 0.0611782968044281, 'Swimming Pool Maintenance Services': 0.0008670773240737617, 'Seafood Processing Services': 0.0005961888819001615, 'Medical Gas Installation Services': 0.0019809191580861807, 'Pet Food Manufacturing': 0.00040311645716428757, 'Elevator Installation Services': 0.004012174438685179, 'Road Maintenance Services': 0.0025092940777540207}",[]
"Ver Peliculas is a company that specializes in video conferencing solutions. They offer a range of products and services related to video conferecting, including AVer, Jean Paul, and Ver Pelicula.","['Metaverse Auctions Platform', 'Auction Services', 'Auction Via Video Conferencing']",Services,"Alarms, Surveillance & Security Systems",All Other Business Support Services,"['Media Production Services', 'Veterinary Services', 'Public Relations Services', 'Consulting Services', 'Veterinary Clinics', 'Advertising Services', 'Livestock Dealer Services', 'Stakeholder Services', 'Human Resources Services', 'Event Planning Services', 'Physical Therapy Services', 'Health and Safety Consulting', 'Crisis Management Services', 'Gardening Services', 'Technology Consulting', 'Agricultural Equipment Services', 'Travel Services', 'Fundraising Services', 'Pet Grooming Services', 'Compliance Services', 'Legal Services', 'Veterinary Health Centers']","[0.3427084, 0.28231323, 0.2775961, 0.27460557, 0.26640338, 0.2661177, 0.26388013, 0.255625, 0.25425655, 0.25036353, 0.24495564, 0.24340017, 0.24004471, 0.2387985, 0.23668088, 0.23534115, 0.23482382, 0.23206504, 0.22919488, 0.22870362, 0.22664961, 0.22653767]","{'Media Production Services': 0.0014954839134588838, 'Veterinary Services': 0.0013759908033534884, 'Public Relations Services': 0.0012261453084647655, 'Consulting Services': 0.01261358056217432, 'Veterinary Clinics': 0.0017733132699504495, 'Advertising Services': 0.018881410360336304, 'Livestock Dealer Services': 0.005293411202728748, 'Stakeholder Services': 0.08234257996082306, 'Human Resources Services': 0.0017891902243718505, 'Event Planning Services': 0.001483014551922679, 'Physical Therapy Services': 0.0009418611880391836, 'Health and Safety Consulting': 0.004229798447340727, 'Crisis Management Services': 0.0028877542354166508, 'Gardening Services': 0.0008200551383197308, 'Technology Consulting': 0.009553810581564903, 'Agricultural Equipment Services': 0.0033758373465389013, 'Travel Services': 0.0030597872100770473, 'Fundraising Services': 0.004719994496554136, 'Pet Grooming Services': 0.0008899533422663808, 'Compliance Services': 0.011022736318409443, 'Legal Services': 0.0030781596433371305, 'Veterinary Health Centers': 0.0035430272109806538}",[]
"Gina Crow is an Italian-American film director, writer, and producer based in Los Angeles, California. She has a background in music production and international DJing, and has worked on music videos, commercials, and narrative projects. Crow has collaborated with Fuse Technical Group, ARRI, Inc., and FotoKem to produce an action thriller short film called ""Dark in Berlin,"" which was shot on an LED volume stage using virtual production and stars Christine Ko and Miki Ishikawa. She is currently working on her debut feature film, which is expected to be released in spring 2024.","['Virtual Production Services', 'LED Volume Stage Film', 'Dark Thriller Short Film', 'Biopic Production', 'Music Video Production']",Services,Video and Audio Production,Motion Picture and Video Distribution,"['Media Production Services', 'Interior Design Services', 'Business Development Services', 'Public Relations Services', 'Painting Services', 'Arts Services', 'Graphic Design Services', 'Website Development Services', 'Residential Roofing Services', 'Content Creation Services', 'Branding Services', 'Spray Painting Services', 'Fencing Construction Services', 'Risk Assessment Services', 'Event Planning Services', 'Social Media Services', 'High-Rise Signage Installation', 'Technology Consulting', 'Home Staging Services', 'Low-Rise Signage Installation', 'Cosmetic Manufacturing', 'Software Manufacturing']","[0.33626777, 0.21212447, 0.20913085, 0.20533963, 0.20438546, 0.19168013, 0.18194544, 0.17827368, 0.17464656, 0.17108196, 0.17072088, 0.16990805, 0.16319981, 0.16145751, 0.15801191, 0.1564388, 0.15490791, 0.1540193, 0.1530075, 0.15107384, 0.14675908, 0.14640082]","{'Media Production Services': 0.6721382141113281, 'Interior Design Services': 0.0020103848073631525, 'Business Development Services': 0.17180292308330536, 'Public Relations Services': 0.005975448992103338, 'Painting Services': 0.0036296765320003033, 'Arts Services': 0.21625816822052002, 'Graphic Design Services': 0.0030255448073148727, 'Website Development Services': 0.008985602296888828, 'Residential Roofing Services': 0.007100325543433428, 'Content Creation Services': 0.23103100061416626, 'Branding Services': 0.01488556619733572, 'Spray Painting Services': 0.004078186582773924, 'Fencing Construction Services': 0.014630761928856373, 'Risk Assessment Services': 0.06196065992116928, 'Event Planning Services': 0.003256208961829543, 'Social Media Services': 0.03083042986690998, 'High-Rise Signage Installation': 0.004163158126175404, 'Technology Consulting': 0.02605375088751316, 'Home Staging Services': 0.04695630446076393, 'Low-Rise Signage Installation': 0.004990659188479185, 'Cosmetic Manufacturing': 0.0008635646081529558, 'Software Manufacturing': 0.0016070149140432477}",['Media Production Services']
"360Scooters is a company that offers electric scooter rental services in Tenerife, Canary Islands. They provide electric scooters for rent, allowing tourists to explore the cities of the island in a sustainable way. Customers can rent a scooter for a daily, weekly, or three-day period and pick it up in South Tenerije, Arona, Los Cristianos, Playa de Las Américas, and Adeje. The company is a leader in electric personal mobility and offers workshops, technical services, and online and physical sales of personal mobility vehicles.","['Electricity', 'Rental Services', 'Electric Scooter Rental Services', 'Online Sales', 'Personal Mobility Vehicles Sales', 'Sustainable Mobility Solutions', 'Technical Service Workshop']",Services,Car Rental,Home Health Equipment Rental,"['Travel Services', 'Pet Boarding Services', 'Pet Grooming Services', 'Residential Roofing Services', 'Mobile Home Construction Services', 'Commercial Electrical Services', 'Elevator Installation Services', 'Residential Electrical Services', 'Road Maintenance Services', 'Street Cleaning Operations', 'Rope Production Services', 'Agricultural Equipment Services', 'Fire Safety Equipment Services', 'Real Estate Services', 'General Handyman Services', 'Insurance Services', 'Tent Manufacturing Services', 'Property Management Services', 'E-Commerce Services', 'Roofing Services with Heat Application', 'Online Marketing Services', 'Fishing and Hunting Services']","[0.39976597, 0.34787378, 0.3409389, 0.34006262, 0.33922023, 0.3308731, 0.32493973, 0.31986833, 0.31920052, 0.31327736, 0.30851066, 0.30334446, 0.30119663, 0.29967684, 0.29889417, 0.2966329, 0.29126793, 0.28890657, 0.28675026, 0.28585857, 0.2846267, 0.28393036]","{'Travel Services': 0.02963939867913723, 'Pet Boarding Services': 0.003220407525077462, 'Pet Grooming Services': 0.0032663349993526936, 'Residential Roofing Services': 0.002648275578394532, 'Mobile Home Construction Services': 0.006431270390748978, 'Commercial Electrical Services': 0.03742741048336029, 'Elevator Installation Services': 0.003353461856022477, 'Residential Electrical Services': 0.17867730557918549, 'Road Maintenance Services': 0.0038211296778172255, 'Street Cleaning Operations': 0.001813524984754622, 'Rope Production Services': 0.002233769278973341, 'Agricultural Equipment Services': 0.0007166398572735488, 'Fire Safety Equipment Services': 0.0010319191496819258, 'Real Estate Services': 0.0016207443550229073, 'General Handyman Services': 0.008930585347115993, 'Insurance Services': 0.002129945205524564, 'Tent Manufacturing Services': 0.0021137017756700516, 'Property Management Services': 0.0034951830748468637, 'E-Commerce Services': 0.08889029920101166, 'Roofing Services with Heat Application': 0.0030771619640290737, 'Online Marketing Services': 0.023167569190263748, 'Fishing and Hunting Services': 0.00127701205201447}",[]
"Vision Express Opticians - Llanelli is an establishment located in Llanelli, Wales, United Kingdom. It operates as an optician, contact lenses supplier, eye care center, optometrist, and sunglasses store.","['In-store Shopping', 'Eye Care Services', 'Contact Lenses Retailer', 'Optician Services', 'Retail', 'Bathroom Facilities', 'In-store Pickup', 'Wheelchair Accessible Entrance']",Services,Optometrists,Offices of Optometrists,"['Travel Services', 'Consulting Services', 'Testing and Inspection Services', 'Legal Services', 'Carpentry Services', 'Fishing and Hunting Services', 'Commercial Electrical Services', 'Welding Services', 'Insurance Services', 'Veterinary Clinics', 'Real Estate Services', 'Health and Safety Consulting', 'Millwork Services', 'Road Maintenance Services', 'Waterproofing Services', 'Directional Drilling Services', 'Event Planning Services', 'General Handyman Services', 'Boiler Repair Services', 'Residential Electrical Services', 'Online Marketing Services', 'Sports Management Services']","[0.31332263, 0.29690534, 0.28322256, 0.27890489, 0.27632508, 0.26106057, 0.26063737, 0.25731745, 0.25216997, 0.24340095, 0.24154794, 0.23178534, 0.22758618, 0.22417814, 0.22374113, 0.22309847, 0.22261499, 0.21881105, 0.21747534, 0.21639225, 0.21623659, 0.21384108]","{'Travel Services': 0.0044597452506423, 'Consulting Services': 0.010036430321633816, 'Testing and Inspection Services': 0.0069348555989563465, 'Legal Services': 0.0030927506741136312, 'Carpentry Services': 0.00037123786751180887, 'Fishing and Hunting Services': 0.0006289779557846487, 'Commercial Electrical Services': 0.0005803449894301593, 'Welding Services': 0.000610584276728332, 'Insurance Services': 0.0007231745985336602, 'Veterinary Clinics': 0.0003014806716237217, 'Real Estate Services': 0.0009232533047907054, 'Health and Safety Consulting': 0.0023462872486561537, 'Millwork Services': 0.0011532044736668468, 'Road Maintenance Services': 0.0007928949780762196, 'Waterproofing Services': 0.0015414643567055464, 'Directional Drilling Services': 0.0007680258713662624, 'Event Planning Services': 0.0007358945440500975, 'General Handyman Services': 0.0013375026173889637, 'Boiler Repair Services': 0.0003919262671843171, 'Residential Electrical Services': 0.000577209226321429, 'Online Marketing Services': 0.0021624951623380184, 'Sports Management Services': 0.0016122000524774194}",[]
