description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Ver Peliculas is a company that specializes in video conferencing solutions. They offer a range of products and services related to video conferecting, including AVer, Jean Paul, and Ver Pelicula.","['Metaverse Auctions Platform', 'Auction Services', 'Auction Via Video Conferencing']",Services,"Alarms, Surveillance & Security Systems",All Other Business Support Services,"['Media Production Services', 'Public Relations Services', 'Veterinary Services', 'Consulting Services', 'Advertising Services', 'Livestock Dealer Services', 'Veterinary Clinics', 'Stakeholder Services', 'Event Planning Services', 'Human Resources Services', 'Physical Therapy Services', 'Fundraising Services', 'Gardening Services', 'Travel Services', 'Crisis Management Services', 'Technology Consulting', 'Health and Safety Consulting', 'Fishing and Hunting Services', 'Agricultural Equipment Services', 'Veterinary Health Centers', 'Legal Services', 'Pet Grooming Services']","[0.32750908, 0.27147514, 0.2669728, 0.26568615, 0.2623448, 0.2599154, 0.25704122, 0.24909419, 0.24593547, 0.23795624, 0.2373361, 0.23656453, 0.2259073, 0.22495422, 0.22436112, 0.2239562, 0.22276454, 0.21995385, 0.21954931, 0.21650541, 0.2153276, 0.21508855]","{'Media Production Services': 0.008439944125711918, 'Public Relations Services': 0.0068045142106711864, 'Veterinary Services': 0.004389158915728331, 'Consulting Services': 0.018983015790581703, 'Advertising Services': 0.01581089198589325, 'Livestock Dealer Services': 0.014378718100488186, 'Veterinary Clinics': 0.012153403833508492, 'Stakeholder Services': 0.01849350333213806, 'Event Planning Services': 0.014162049628794193, 'Human Resources Services': 0.01701371744275093, 'Physical Therapy Services': 0.008556482382118702, 'Fundraising Services': 0.008650209754705429, 'Gardening Services': 0.005025485064834356, 'Travel Services': 0.006421345751732588, 'Crisis Management Services': 0.021019725129008293, 'Technology Consulting': 0.012918016873300076, 'Health and Safety Consulting': 0.012912840582430363, 'Fishing and Hunting Services': 0.0046646627597510815, 'Agricultural Equipment Services': 0.009459204971790314, 'Veterinary Health Centers': 0.010753514245152473, 'Legal Services': 0.005195296835154295, 'Pet Grooming Services': 0.005724088288843632}",[]
"Gina Crow is an Italian-American film director, writer, and producer based in Los Angeles, California. She has a background in music production and international DJing, and has worked on music videos, commercials, and narrative projects. Crow has collaborated with Fuse Technical Group, ARRI, Inc., and FotoKem to produce an action thriller short film called ""Dark in Berlin,"" which was shot on an LED volume stage using virtual production and stars Christine Ko and Miki Ishikawa. She is currently working on her debut feature film, which is expected to be released in spring 2024.","['Virtual Production Services', 'LED Volume Stage Film', 'Dark Thriller Short Film', 'Biopic Production', 'Music Video Production']",Services,Video and Audio Production,Motion Picture and Video Distribution,"['Media Production Services', 'Interior Design Services', 'Business Development Services', 'Painting Services', 'Public Relations Services', 'Arts Services', 'Website Development Services', 'Residential Roofing Services', 'Graphic Design Services', 'Spray Painting Services', 'Branding Services', 'Content Creation Services', 'Fencing Construction Services', 'High-Rise Signage Installation', 'Risk Assessment Services', 'Low-Rise Signage Installation', 'Event Planning Services', 'Social Media Services', 'Home Staging Services', 'Technology Consulting', 'Roofing Services with Heat Application', 'Cosmetic Manufacturing']","[0.30884817, 0.20064881, 0.19938806, 0.19783218, 0.18677744, 0.17172107, 0.17038387, 0.16812906, 0.16798255, 0.16608226, 0.16056828, 0.15795352, 0.15569097, 0.15104298, 0.15053263, 0.14765051, 0.14541389, 0.14306253, 0.14262511, 0.14113835, 0.1387716, 0.13866085]","{'Media Production Services': 0.08765175938606262, 'Interior Design Services': 0.00398199213668704, 'Business Development Services': 0.03191445395350456, 'Painting Services': 0.005983742885291576, 'Public Relations Services': 0.005645467434078455, 'Arts Services': 0.01917104609310627, 'Website Development Services': 0.01302491407841444, 'Residential Roofing Services': 0.004402372986078262, 'Graphic Design Services': 0.0051891617476940155, 'Spray Painting Services': 0.004918849095702171, 'Branding Services': 0.015904564410448074, 'Content Creation Services': 0.18677140772342682, 'Fencing Construction Services': 0.01606914773583412, 'High-Rise Signage Installation': 0.008683147840201855, 'Risk Assessment Services': 0.0073769958689808846, 'Low-Rise Signage Installation': 0.010329777374863625, 'Event Planning Services': 0.0088172173127532, 'Social Media Services': 0.010752538219094276, 'Home Staging Services': 0.021875645965337753, 'Technology Consulting': 0.014794480055570602, 'Roofing Services with Heat Application': 0.004543875809758902, 'Cosmetic Manufacturing': 0.0026775412261486053}",[]
"360Scooters is a company that offers electric scooter rental services in Tenerife, Canary Islands. They provide electric scooters for rent, allowing tourists to explore the cities of the island in a sustainable way. Customers can rent a scooter for a daily, weekly, or three-day period and pick it up in South Tenerije, Arona, Los Cristianos, Playa de Las Américas, and Adeje. The company is a leader in electric personal mobility and offers workshops, technical services, and online and physical sales of personal mobility vehicles.","['Electricity', 'Rental Services', 'Electric Scooter Rental Services', 'Online Sales', 'Personal Mobility Vehicles Sales', 'Sustainable Mobility Solutions', 'Technical Service Workshop']",Services,Car Rental,Home Health Equipment Rental,"['Travel Services', 'Pet Boarding Services', 'Pet Grooming Services', 'Residential Roofing Services', 'Mobile Home Construction Services', 'Commercial Electrical Services', 'Elevator Installation Services', 'Residential Electrical Services', 'Rope Production Services', 'Street Cleaning Operations', 'Road Maintenance Services', 'Fire Safety Equipment Services', 'Agricultural Equipment Services', 'General Handyman Services', 'Real Estate Services', 'Tent Manufacturing Services', 'Insurance Services', 'E-Commerce Services', 'Online Marketing Services', 'Fishing and Hunting Services', 'Property Management Services', 'Roofing Services with Heat Application']","[0.3900764, 0.34746742, 0.34222487, 0.338183, 0.3363168, 0.32373628, 0.32028422, 0.31771275, 0.3095441, 0.30604923, 0.30546492, 0.2993497, 0.29455757, 0.2937913, 0.29252252, 0.29191118, 0.28524846, 0.28485754, 0.28278038, 0.28184646, 0.2815736, 0.2781211]","{'Travel Services': 0.08225326240062714, 'Pet Boarding Services': 0.010209410451352596, 'Pet Grooming Services': 0.010147175751626492, 'Residential Roofing Services': 0.008726402185857296, 'Mobile Home Construction Services': 0.054426584392786026, 'Commercial Electrical Services': 0.3756275773048401, 'Elevator Installation Services': 0.027753110975027084, 'Residential Electrical Services': 0.10489210486412048, 'Rope Production Services': 0.016522470861673355, 'Street Cleaning Operations': 0.014170605689287186, 'Road Maintenance Services': 0.023873133584856987, 'Fire Safety Equipment Services': 0.018839607015252113, 'Agricultural Equipment Services': 0.007599238306283951, 'General Handyman Services': 0.018416447564959526, 'Real Estate Services': 0.006515424698591232, 'Tent Manufacturing Services': 0.01281950157135725, 'Insurance Services': 0.005572037771344185, 'E-Commerce Services': 0.41438108682632446, 'Online Marketing Services': 0.25716790556907654, 'Fishing and Hunting Services': 0.003754570847377181, 'Property Management Services': 0.03254110738635063, 'Roofing Services with Heat Application': 0.013279186561703682}","['Commercial Electrical Services', 'E-Commerce Services']"
"Vision Express Opticians - Llanelli is an establishment located in Llanelli, Wales, United Kingdom. It operates as an optician, contact lenses supplier, eye care center, optometrist, and sunglasses store.","['In-store Shopping', 'Eye Care Services', 'Contact Lenses Retailer', 'Optician Services', 'Retail', 'Bathroom Facilities', 'In-store Pickup', 'Wheelchair Accessible Entrance']",Services,Optometrists,Offices of Optometrists,"['Travel Services', 'Consulting Services', 'Testing and Inspection Services', 'Legal Services', 'Carpentry Services', 'Fishing and Hunting Services', 'Commercial Electrical Services', 'Welding Services', 'Insurance Services', 'Veterinary Clinics', 'Real Estate Services', 'Health and Safety Consulting', 'Millwork Services', 'Waterproofing Services', 'Road Maintenance Services', 'Event Planning Services', 'Online Marketing Services', 'Directional Drilling Services', 'General Handyman Services', 'Residential Electrical Services', 'Sports Management Services', 'Textile Manufacturing Services']","[0.3206814, 0.2996102, 0.28517836, 0.27809808, 0.27768788, 0.26755354, 0.26525456, 0.25913858, 0.25509006, 0.24730772, 0.24643014, 0.23297182, 0.2304618, 0.2297437, 0.22973762, 0.22685888, 0.22507265, 0.2242622, 0.2237423, 0.21906066, 0.21842857, 0.217564]","{'Travel Services': 0.008543264120817184, 'Consulting Services': 0.0179583877325058, 'Testing and Inspection Services': 0.020553098991513252, 'Legal Services': 0.003403683891519904, 'Carpentry Services': 0.0024777627550065517, 'Fishing and Hunting Services': 0.003690235549584031, 'Commercial Electrical Services': 0.0035912373568862677, 'Welding Services': 0.0025547214318066835, 'Insurance Services': 0.006232354324311018, 'Veterinary Clinics': 0.004549654666334391, 'Real Estate Services': 0.0033616528380662203, 'Health and Safety Consulting': 0.005769990384578705, 'Millwork Services': 0.005916914902627468, 'Waterproofing Services': 0.01696833223104477, 'Road Maintenance Services': 0.006814721506088972, 'Event Planning Services': 0.0075146653689444065, 'Online Marketing Services': 0.007969808764755726, 'Directional Drilling Services': 0.0062547847628593445, 'General Handyman Services': 0.004408377222716808, 'Residential Electrical Services': 0.0035953400656580925, 'Sports Management Services': 0.007359091658145189, 'Textile Manufacturing Services': 0.0024769604206085205}",[]
"Solar Gold Dried Fruit is a company that specializes in producing dried fruits, including Mango, pineapple, and banana. They dry the Kent and Ataulfo varieties for their smooth texture and distinctive flavor, and preserve the digestive enzymes by ensuring the fruit never exceeds 35 degrees Celsius during the drying process. Their tropical mix is perfect for travel, lunch-boxes, and camping, and can be used as a replacement for raisins in cooking, salads, baking, and breakfast cereals. The company's products are high in potassium and magnesium, which help maintain stamina for endurance sports like cycling, hiking, and cross-country skiing.","['Dressed Fruits', 'Dried Pineapples', 'Food Retail', 'Food Production', 'Drying Process', 'Tropical Dried Fruits', 'Dried Mangoes']",Manufacturing,Fruit & Vegetable - Markets & Stores,Dried and Dehydrated Food Manufacturing,"['Confectionery Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Coffee Processing Services', 'Food Safety Services', 'Agricultural Equipment Services', 'Commercial Irrigation Systems', 'Food Processing Services', 'Soil Nutrient Application Services', 'Canning Services', 'Bakery Production Services', 'Frozen Food Processing', 'Pesticide Application Services', 'Animal Feed Manufacturing', 'Sheet Metal Services', 'Cosmetic Manufacturing', 'Drywall Services', 'Grain Processing Services', 'Sand and Gravel Mining', 'Seed Processing Services', 'Seafood Processing Services', 'General Handyman Services', 'Gardening Services']","[0.32625347, 0.2535988, 0.23265646, 0.22341573, 0.21777062, 0.217212, 0.21473563, 0.21469006, 0.21380213, 0.21059424, 0.20606253, 0.20203245, 0.1974989, 0.19725424, 0.17922689, 0.17367056, 0.17143284, 0.1612111, 0.15887025, 0.15727805, 0.15672606, 0.1543371]","{'Confectionery Manufacturing': 0.08212724328041077, 'Non-Alcoholic Beverage Manufacturing': 0.06935667991638184, 'Coffee Processing Services': 0.010946855880320072, 'Food Safety Services': 0.018260976299643517, 'Agricultural Equipment Services': 0.010317225940525532, 'Commercial Irrigation Systems': 0.0042090583592653275, 'Food Processing Services': 0.2792307138442993, 'Soil Nutrient Application Services': 0.010466823354363441, 'Canning Services': 0.04699815437197685, 'Bakery Production Services': 0.030026394873857498, 'Frozen Food Processing': 0.010777528397738934, 'Pesticide Application Services': 0.004615184850990772, 'Animal Feed Manufacturing': 0.014633750542998314, 'Sheet Metal Services': 0.004011909477412701, 'Cosmetic Manufacturing': 0.0046865008771419525, 'Drywall Services': 0.007474720012396574, 'Grain Processing Services': 0.006272925995290279, 'Sand and Gravel Mining': 0.002620680257678032, 'Seed Processing Services': 0.008600983768701553, 'Seafood Processing Services': 0.007437847554683685, 'General Handyman Services': 0.006156791467219591, 'Gardening Services': 0.006260464433580637}",[]
"Coma Rico is a restaurant located in Cali, Valle del Cauca, Colombia. It offers various dining options including dine-in, takeout, and delivery services. The establishment is described as casual and cozy, and it is suitable for groups and families with children.","['Cozy Atmosphere', 'Takeout Services', 'Lunch Service', 'Restaurant', 'Bathroom Facilities', 'Dine-in Service', 'Casual Atmosphere']",Services,Restaurants,Full-Service Restaurants,"['Catering Services', 'Coffee Processing Services', 'Confectionery Manufacturing', 'Commercial Construction Services', 'Bakery Production Services', 'Corporate Responsibility Services', 'Seafood Processing Services', 'Food Processing Services', 'Travel Services', 'Veterinary Health Centers', 'Corporate Training Services', 'Canning Services', 'Masonry Construction Services', 'Community Engagement Services', 'Food Safety Services', 'Interior Design Services', 'Commercial Electrical Services', 'Real Estate Services', 'Event Planning Services', 'Commercial Renovation Services', 'Content Creation Services', 'Animal Day Care Services']","[0.25829062, 0.24818556, 0.23444185, 0.22477125, 0.21695039, 0.2015022, 0.19654548, 0.19587414, 0.18498841, 0.17485654, 0.1742694, 0.16436449, 0.15942608, 0.1458838, 0.14337818, 0.14134258, 0.14002916, 0.13662988, 0.13586374, 0.13531291, 0.13502033, 0.1326789]","{'Catering Services': 0.07104161381721497, 'Coffee Processing Services': 0.013925628736615181, 'Confectionery Manufacturing': 0.009165016934275627, 'Commercial Construction Services': 0.005351324565708637, 'Bakery Production Services': 0.006930871866643429, 'Corporate Responsibility Services': 0.023764805868268013, 'Seafood Processing Services': 0.03568148612976074, 'Food Processing Services': 0.019562168046832085, 'Travel Services': 0.022026605904102325, 'Veterinary Health Centers': 0.011539650149643421, 'Corporate Training Services': 0.010495425201952457, 'Canning Services': 0.012102736160159111, 'Masonry Construction Services': 0.007058197166770697, 'Community Engagement Services': 0.06659674644470215, 'Food Safety Services': 0.015642616897821426, 'Interior Design Services': 0.009065438061952591, 'Commercial Electrical Services': 0.0068880608305335045, 'Real Estate Services': 0.006224921904504299, 'Event Planning Services': 0.0124461455270648, 'Commercial Renovation Services': 0.006469649728387594, 'Content Creation Services': 0.010717951692640781, 'Animal Day Care Services': 0.009487239643931389}",[]
"Gemini Beauty is a company that offers a variety of makeup, skincare, and hair products. Their makeup line includes items such as lip oil, liquid lipstick matte, liquid concealer, facial contour, compact illuminator, powder finisher armor, transparent powder, banana powder, eyeliner pen, eyelash mascara, false eyelashes, face masks, false eyebrow glue, and false eyelash 5D mink. They also offer hair products such as hair brush powder, hair brush drop, hairbrush racket, and Venus Eyeshadow Palette.","['Kits 2 Powder Sponges', 'Facial Cleansing Sponges', 'Compact Illumination', 'Lip Oil', 'Hair Powder', 'Face Contour Products', 'Venus Eyeshadow Palette', 'Liquid Concealer', 'Face Masks', 'Mermaid Brushes Kit', 'Eyelash Mascara Extends and Define', 'Ruby Angel', 'Coconut Chamomile Micellar Water', 'Liquid Base', '5D Mink Luxury False Eyelashes', 'Translucent Powder', 'Mermaid Eyeliner Pen', 'My Beauty Tool', 'Black Power Eye Pencil', 'Banana Powder', 'Asu Makeup', 'Powder Finisher Armor', 'Beauty Products Retailer', 'Summer Satin Hat']",Retail,Cosmetics Stores,"Cosmetics, Beauty Supplies, and Perfume Retailers","['Cosmetic Manufacturing', 'Branding Services', 'Pet Grooming Services', 'Spray Painting Services', 'Painting Services', 'Graphic Design Services', 'Marketing Services', 'Online Marketing Services', 'Interior Design Services', 'Carpentry Services', 'Plastic Signage Production', 'Digital Marketing Services', 'Advertising Services', 'Textile Manufacturing Services', 'Stationery Manufacturing', 'Pesticide Application Services', 'Consulting Services', 'Sheet Metal Services', ""Children's Clothing Manufacturing"", 'Market Research Services', 'Apparel Manufacturing', 'Commercial Renovation Services']","[0.47869813, 0.36255652, 0.30352592, 0.30291557, 0.2947386, 0.29371023, 0.2853591, 0.27681613, 0.27203944, 0.25596693, 0.24733327, 0.23822427, 0.23709238, 0.23592636, 0.23461404, 0.23459277, 0.23248994, 0.2296829, 0.2261619, 0.22566454, 0.22305378, 0.22241697]","{'Cosmetic Manufacturing': 0.6094263195991516, 'Branding Services': 0.3003138601779938, 'Pet Grooming Services': 0.024407820776104927, 'Spray Painting Services': 0.03284904733300209, 'Painting Services': 0.028781935572624207, 'Graphic Design Services': 0.02911015972495079, 'Marketing Services': 0.22834055125713348, 'Online Marketing Services': 0.2128979116678238, 'Interior Design Services': 0.023603530600667, 'Carpentry Services': 0.013991933315992355, 'Plastic Signage Production': 0.05273513123393059, 'Digital Marketing Services': 0.07010363787412643, 'Advertising Services': 0.3222644329071045, 'Textile Manufacturing Services': 0.022538529708981514, 'Stationery Manufacturing': 0.020213622599840164, 'Pesticide Application Services': 0.017302056774497032, 'Consulting Services': 0.06076248735189438, 'Sheet Metal Services': 0.02122127264738083, ""Children's Clothing Manufacturing"": 0.028462445363402367, 'Market Research Services': 0.05670946091413498, 'Apparel Manufacturing': 0.07815712690353394, 'Commercial Renovation Services': 0.028137968853116035}","['Cosmetic Manufacturing', 'Branding Services', 'Advertising Services']"
"SellerGroup is a company that specializes in promotional and office products. They offer unique office solutions and customized furniture designs for office spaces, including desks, chairs, and conference tables. They also provide ergonomic solutions for a better work environment with their ErgoDesk and CleanDesk products. SellerOffice develops and sells unique solutions for office workspaces, while ActiveOffice offers special products for creating an active working environment. Additionally, they provide information and advice on office design.","['Office Furniture Design and Manufacturing', 'Workplace Solutions', 'Hygiene Products', 'Promotional Products with Logos', 'Desk Cleaning', 'Branding Services', 'Branding Enhancement', 'Conference Tables']",Manufacturing,Office Furniture,Wood Office Furniture Manufacturing,"['Furniture Manufacturing', 'Carpet Manufacturing Services', 'Paper Production Services', 'Accessory Manufacturing', 'Stationery Manufacturing', 'Cabinetry Manufacturing', 'Marketing Services', 'Interior Design Services', 'Branding Services', 'Wood Product Manufacturing', 'Online Marketing Services', 'E-Commerce Services', 'General Handyman Services', 'Carpentry Services', 'Painting Services', 'Real Estate Services', 'Commercial Renovation Services', 'Home Staging Services', 'Business Development Services', 'Livestock Dealer Services', 'Ink Production Services', 'Textile Manufacturing Services']","[0.5342393, 0.44529438, 0.42043927, 0.41742375, 0.408723, 0.39798313, 0.39521325, 0.3908407, 0.37420547, 0.3722044, 0.3711942, 0.3661993, 0.3645881, 0.36420822, 0.3633082, 0.36237234, 0.36024553, 0.36020797, 0.35979247, 0.35744065, 0.35695556, 0.35630727]","{'Furniture Manufacturing': 0.9121920466423035, 'Carpet Manufacturing Services': 0.010280627757310867, 'Paper Production Services': 0.008491342887282372, 'Accessory Manufacturing': 0.07560256123542786, 'Stationery Manufacturing': 0.016079764813184738, 'Cabinetry Manufacturing': 0.06318163126707077, 'Marketing Services': 0.2546032667160034, 'Interior Design Services': 0.01918921060860157, 'Branding Services': 0.49752330780029297, 'Wood Product Manufacturing': 0.9874649047851562, 'Online Marketing Services': 0.05974061042070389, 'E-Commerce Services': 0.04097810387611389, 'General Handyman Services': 0.01676902174949646, 'Carpentry Services': 0.04056980833411217, 'Painting Services': 0.015161845833063126, 'Real Estate Services': 0.010110311210155487, 'Commercial Renovation Services': 0.019361596554517746, 'Home Staging Services': 0.03372415900230408, 'Business Development Services': 0.058456651866436005, 'Livestock Dealer Services': 0.027098892256617546, 'Ink Production Services': 0.017228350043296814, 'Textile Manufacturing Services': 0.005637544672936201}","['Furniture Manufacturing', 'Branding Services', 'Wood Product Manufacturing']"
"Ural Metallurgical Company is a production group that specializes in mechanical processing of metal, including non-ferrous metallurgy and forging manufacturing. They are also one of the largest metal traders in the Siberian Ural region. The company offers a wide range of metalworking services such as turning, milling, and high-precision machining on equipment with numerical control. They maintain a stock of metal for production of ingots weighing up to 250 kg and can manufacture ingots using customer materials. The customer's metal will only be accepted if there is a certificate by manufacturer marked ""for hot processing"" which can be put into production after receiving input control. The main suppliers of metal are JSC ""Elektrostal"", JSC “Izhstal” and Mechel, Serov Metallurgical Plant (Jsc), Zlatoust Metalworking Factory.","['Ferrous Metallurgy Services', 'Obtaining Blanks', 'Metal Products', 'Metal Trading Services', 'Plasma Cutting', 'Calibrated Circles', 'Titanium Alloy', 'Metal Rivets', 'Advanced Numerical Control Equipment', 'Forging Manufacturing Services', 'Metal Bushings', 'Serial Production and Testing', 'Stripe', 'Carbon Steels', 'Structure Creation', 'Self Tapping Screw', 'Equipment Manufacturer', 'Lathe Processing Services', 'Design Documentation', 'Round G/K', 'Metal Sheet Reinforcement Solutions', 'Wire', 'Metal Washers', 'Technology Elaboration', 'Stainless Steel Forgings', 'Aluminum', 'Paper Tape', 'Precision Machining']",Manufacturing,missing_category,Iron and Steel Forging,"['Sheet Metal Services', 'Chemical Manufacturing', 'Grain Processing Services', 'Plastic Manufacturing', 'Welding Services', 'Pallet Manufacturing', 'Textile Manufacturing Services', 'Non-Structural Steel Fabrication', 'Bedding Manufacturing', 'Industrial Plumbing Services', 'Millwork Services', 'Furniture Manufacturing', 'Field Welding Services', 'Gas Manufacturing Services', 'Trim Manufacturing', 'Rubber Manufacturing', 'Cosmetic Manufacturing', 'Accessory Manufacturing', 'Wood Product Manufacturing', 'Apparel Manufacturing', 'Cabinetry Manufacturing', 'Industrial Machinery Installation']","[0.5283848, 0.4857927, 0.4262165, 0.4259677, 0.42513797, 0.4102844, 0.4025147, 0.39982045, 0.399438, 0.39587623, 0.39578027, 0.39234585, 0.39156008, 0.3869038, 0.3852082, 0.38420868, 0.3745051, 0.37386352, 0.3659531, 0.3652675, 0.36241776, 0.34949476]","{'Sheet Metal Services': 0.31465306878089905, 'Chemical Manufacturing': 0.06862692534923553, 'Grain Processing Services': 0.07512889802455902, 'Plastic Manufacturing': 0.03768807277083397, 'Welding Services': 0.2505282759666443, 'Pallet Manufacturing': 0.23673434555530548, 'Textile Manufacturing Services': 0.06376929581165314, 'Non-Structural Steel Fabrication': 0.49008607864379883, 'Bedding Manufacturing': 0.09120944887399673, 'Industrial Plumbing Services': 0.054663121700286865, 'Millwork Services': 0.18971426784992218, 'Furniture Manufacturing': 0.09803184121847153, 'Field Welding Services': 0.15531779825687408, 'Gas Manufacturing Services': 0.10578738152980804, 'Trim Manufacturing': 0.1412021517753601, 'Rubber Manufacturing': 0.038470640778541565, 'Cosmetic Manufacturing': 0.09201528877019882, 'Accessory Manufacturing': 0.23607738316059113, 'Wood Product Manufacturing': 0.03143100067973137, 'Apparel Manufacturing': 0.07501595467329025, 'Cabinetry Manufacturing': 0.18257476389408112, 'Industrial Machinery Installation': 0.17758989334106445}","['Sheet Metal Services', 'Non-Structural Steel Fabrication']"
"Tiga Putra Farm is a cattle farm located in Sidoarjo, East Java, Indonesia.","['Cattle Breeding and Raising Services', 'Agriculture']",Wholesale,Livestock & Animal Raising,Livestock Merchant Wholesalers,"['Livestock Dealer Services', 'Agricultural Equipment Services', 'Grain Processing Services', 'Animal Feed Manufacturing', 'Dairy Production Services', 'Agricultural Machinery Installation', 'Meat Processing Services', 'Timber Harvesting Operations', 'Ornamental Plant Nurseries', 'Food Processing Services', 'Seafood Processing Services', 'Tent Manufacturing Services', 'Grain Handling Machinery Installation', 'Textile Manufacturing Services', 'Pet Food Manufacturing', 'Fishing and Hunting Services', 'Veterinary Health Centers', 'Gardening Services', 'Pesticide Application Services', 'Veterinary Clinics', 'Rope Production Services', 'Fencing Construction Services']","[0.4423161, 0.39005587, 0.3583777, 0.34767756, 0.34579107, 0.32802206, 0.3152634, 0.31399143, 0.3131824, 0.2921241, 0.29200092, 0.28810093, 0.27869236, 0.27529788, 0.27364218, 0.25909236, 0.2574472, 0.2513658, 0.25053552, 0.2498138, 0.24925406, 0.24833491]","{'Livestock Dealer Services': 0.5673389434814453, 'Agricultural Equipment Services': 0.006978191435337067, 'Grain Processing Services': 0.0016040130285546184, 'Animal Feed Manufacturing': 0.01007405947893858, 'Dairy Production Services': 0.0013616015203297138, 'Agricultural Machinery Installation': 0.0050240010023117065, 'Meat Processing Services': 0.03233847767114639, 'Timber Harvesting Operations': 0.0004079013888258487, 'Ornamental Plant Nurseries': 0.0011898156953975558, 'Food Processing Services': 0.0009638189803808928, 'Seafood Processing Services': 0.00037415328552015126, 'Tent Manufacturing Services': 0.0006129811517894268, 'Grain Handling Machinery Installation': 0.003482683328911662, 'Textile Manufacturing Services': 0.0004537166387308389, 'Pet Food Manufacturing': 0.0010041669011116028, 'Fishing and Hunting Services': 0.00039810792077332735, 'Veterinary Health Centers': 0.0016698365798220038, 'Gardening Services': 0.0007755941478535533, 'Pesticide Application Services': 0.0020451880991458893, 'Veterinary Clinics': 0.0016620851820334792, 'Rope Production Services': 0.001937287044711411, 'Fencing Construction Services': 0.0018494481919333339}",['Livestock Dealer Services']
"Suffolk Firewood & Arborsculpture is a carpentry company located in Martlehsam that offers a range of high-quality services including kitchen fittings, joinery, furniture repair and reassembly, wood wall panelling, and windows and doors. They specialize in bespoke wood designs and ideas, and offer custom windows and door crafting at an affordable price. The company prides itself on providing excellent customer service from start to finish.","['Hardwood Firewood Supplier', 'Carpentry Works']",Retail,Firewood Supplier,Fuel Dealers,"['Wood Product Manufacturing', 'Timber Harvesting Operations', 'Carpentry Services', 'Furniture Manufacturing', 'Cabinetry Manufacturing', 'Millwork Services', 'Rope Production Services', 'Welding Services', 'Insulation Services', 'Fishing and Hunting Services', 'Fire Safety Equipment Services', 'Sheet Metal Services', 'Field Welding Services', 'Window and Door Manufacturing', 'General Handyman Services', 'Bedding Manufacturing', 'Agricultural Equipment Services', 'General Snow Removal Services', 'Pallet Manufacturing', 'Trim Manufacturing', 'Textile Manufacturing Services', 'Masonry Construction Services']","[0.59551084, 0.5383811, 0.51770544, 0.4917095, 0.48478866, 0.44156694, 0.41736287, 0.39820734, 0.3966277, 0.3962736, 0.39412278, 0.38930678, 0.3808946, 0.3726548, 0.37014025, 0.36927307, 0.36841002, 0.3641855, 0.35878807, 0.3553506, 0.3523429, 0.34828377]","{'Wood Product Manufacturing': 0.13687093555927277, 'Timber Harvesting Operations': 0.011194194667041302, 'Carpentry Services': 0.6868823170661926, 'Furniture Manufacturing': 0.18323059380054474, 'Cabinetry Manufacturing': 0.17019698023796082, 'Millwork Services': 0.013738833367824554, 'Rope Production Services': 0.03406236320734024, 'Welding Services': 0.008189961314201355, 'Insulation Services': 0.008111270144581795, 'Fishing and Hunting Services': 0.009661173447966576, 'Fire Safety Equipment Services': 0.021408947184681892, 'Sheet Metal Services': 0.008287289179861546, 'Field Welding Services': 0.009072618559002876, 'Window and Door Manufacturing': 0.801842987537384, 'General Handyman Services': 0.014490884728729725, 'Bedding Manufacturing': 0.037917040288448334, 'Agricultural Equipment Services': 0.011688153259456158, 'General Snow Removal Services': 0.007837507873773575, 'Pallet Manufacturing': 0.046481940895318985, 'Trim Manufacturing': 0.033687710762023926, 'Textile Manufacturing Services': 0.006092092487961054, 'Masonry Construction Services': 0.012971925549209118}","['Carpentry Services', 'Window and Door Manufacturing']"
