description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Halle Heat Exchange Equipment Co., Ltd is a Chinese company that specializes in the production and sales of heat exchangers. Their main products include plate-type heat exchanger, welded panel type heat exchang, ground heating water distributors, stainless steel water divider, and overheated hot water coolers. The company has an in-depth knowledge team with high-quality technical expertise and is equipped with many varieties of excellent equipment for producing heat exchiders. Halle Heat Exchanger Equipment Co, Ltd is committed to achieving innovative products and technologies for efficient heat transfer and reducing natural resource consumption. They provide a knowledge-intensive approach to further optimize heating or cooling treatments for various process equipment. The Halley plate heat exchider has a very high thermal transfer efficiency compared to traditional welded-plated heat exchanders and is compact in structure. The heat exchuder is mainly used in the development of the fastener industry.","['Technology Products and Solutions', 'Welded Heat Exchangers Manufacturer', 'Ground Water Heating Engineering Services Supplier', 'Stainless Steel Water Distributors', 'Heat Treatment for Export']",Manufacturing,Industrial Air Solutions,Power Boiler and Heat Exchanger Manufacturing,"['Boiler Installation Services', 'Boiler Repair Services', 'Roofing Services with Heat Application', 'Industrial Plumbing Services', 'Welding Services', 'Ice Production Services', 'Insulation Services', 'HVAC Installation and Service', 'Sheet Metal Services', 'Commercial Plumbing Services', 'Field Welding Services', 'Fire Safety Equipment Services', 'Industrial Machinery Installation', 'Chemical Manufacturing', 'Grain Handling Machinery Installation', 'Gas Manufacturing Services', 'Frozen Food Processing', 'Cabinetry Manufacturing', 'Residential Plumbing Services', 'Commercial Electrical Services', 'Pallet Manufacturing', 'Accessory Manufacturing']","[0.4711706, 0.43949932, 0.43813685, 0.37776503, 0.36883003, 0.35945022, 0.35863033, 0.35238302, 0.34497243, 0.34185934, 0.33008373, 0.31504735, 0.3133085, 0.31300485, 0.31181604, 0.3032568, 0.2974436, 0.29718995, 0.2909721, 0.28657836, 0.28373754, 0.28178403]","{'Boiler Installation Services': 0.03255806863307953, 'Boiler Repair Services': 0.009678268805146217, 'Roofing Services with Heat Application': 0.05528164282441139, 'Industrial Plumbing Services': 0.0428851880133152, 'Welding Services': 0.10462390631437302, 'Ice Production Services': 0.027978267520666122, 'Insulation Services': 0.02295747958123684, 'HVAC Installation and Service': 0.0848882794380188, 'Sheet Metal Services': 0.04045490548014641, 'Commercial Plumbing Services': 0.05718384310603142, 'Field Welding Services': 0.03087693266570568, 'Fire Safety Equipment Services': 0.01380302757024765, 'Industrial Machinery Installation': 0.41014882922172546, 'Chemical Manufacturing': 0.01316140964627266, 'Grain Handling Machinery Installation': 0.1326947659254074, 'Gas Manufacturing Services': 0.04254781827330589, 'Frozen Food Processing': 0.06121446564793587, 'Cabinetry Manufacturing': 0.007735434919595718, 'Residential Plumbing Services': 0.06575242429971695, 'Commercial Electrical Services': 0.07120759040117264, 'Pallet Manufacturing': 0.02099774032831192, 'Accessory Manufacturing': 0.1748800277709961}",['Industrial Machinery Installation']
"Ballymacarbry Elders Housing Association Ltd. is a registered charity in Ireland that aims to provide quality, age-friendly, and sustainable homes for older people in the local community who require them. Their goal is to enable these individuals to live independently for as long as possible. The association offers 1 & 2 bedroom terrace houses in three blocks, consisting of single storey, semi-detached, back and front gardens, each with an entrance hall, kitchen/living room, 2 bedrooms, and walk-in shower. The houses are well-insulated and have a BER rating of A3. The community center adjacent to the houses includes a library, a social club with entertainment, a caretaker and health center, and a daily bus service to Clonmel and Dungarvan. The development is located in the village of Ballymacarrow, surrounded by private grounds and close to the Nire River.","['Sustainable Homes', 'Residential Terraces', 'Clubhouse and Dinner Club Services', 'Single-storey Homes', 'Entrance Hall', 'Daily Bus Services', 'Caretaker and Health Centre Services', 'Semi-Detached House', 'Age-friendly Homes', 'Kitchen & Living Room', 'Community Center', 'Class Teaching Services', 'Non-profit Organization', 'Front Garden Houses', 'Walk-in Shower Houses', 'Social Club Services', '3 Residential Blocks', 'Housing Association', 'Lunch Service', 'High-quality Homes', 'A3 Rating Houses', 'Gym Facilities', 'Music and Entertainment Services', '55+ Housing Development', 'Independent Living Support', 'Lovely Walks Services', 'Bingo Services', 'Insulated Homes', 'Card Game Services', 'Library Services']",Services,Housing Programs,Other Community Housing Services,"['Community Engagement Services', 'Volunteer Services', 'Environmental Health Services', 'Occupational Health Services', 'Single Family Residential Construction', 'Multi-Family Construction Services', 'Residential Plumbing Services', 'General Handyman Services', 'Waste Management Services', 'Septic System Services', 'Animal Day Care Services', 'Single Family Renovation Services', 'Health Promotion Services', 'Gardening Services', 'Vacant Land Services', 'Residential Roofing Services', 'Environmental Consulting', 'Home Staging Services', 'Fishing and Hunting Services', 'Residential Electrical Services', 'Pet Boarding Services', 'Vacant Building Management']","[0.39544904, 0.3537203, 0.35363078, 0.34511557, 0.34085423, 0.33524567, 0.33438945, 0.33379295, 0.32916802, 0.32009083, 0.31899506, 0.3159607, 0.315625, 0.31512427, 0.31273416, 0.3089202, 0.3051139, 0.3007548, 0.29924837, 0.29894596, 0.29682708, 0.29505205]","{'Community Engagement Services': 0.29165908694267273, 'Volunteer Services': 0.026365581899881363, 'Environmental Health Services': 0.007519531063735485, 'Occupational Health Services': 0.002909686416387558, 'Single Family Residential Construction': 0.7564000487327576, 'Multi-Family Construction Services': 0.002365850144997239, 'Residential Plumbing Services': 0.00193775724619627, 'General Handyman Services': 0.0013949150452390313, 'Waste Management Services': 0.00048593225074000657, 'Septic System Services': 0.0038944941479712725, 'Animal Day Care Services': 0.0012816479429602623, 'Single Family Renovation Services': 0.00721907801926136, 'Health Promotion Services': 0.02987327054142952, 'Gardening Services': 0.11575271189212799, 'Vacant Land Services': 0.0008679231395944953, 'Residential Roofing Services': 0.0005261951591819525, 'Environmental Consulting': 0.0018705213442444801, 'Home Staging Services': 0.006992276757955551, 'Fishing and Hunting Services': 0.0013048110995441675, 'Residential Electrical Services': 0.006245490629225969, 'Pet Boarding Services': 0.0022971509024500847, 'Vacant Building Management': 0.0007756159175187349}",['Single Family Residential Construction']
"An Nhien Scientific Equipment Co., Ltd. (AnNhien) is a company that specializes in the distribution of scientific equipment, reagents, probiotics, and consumables for various industries such as life science research, chemistry, biomedicine, clinical diagnostic, veterinary, food hygiene, environmental monitoring, and quality control. They offer a range of products including sterilization products, biological and chemical indicators, sterilization packing, labwares and consumable products, plasticwares, cell culture, micro and molecular biology, handling and storage, specimen collection, microbiology and storage solutions, reagent and probiotic products, microbial identification, enzymes and prepared enzymes, and culture media. The company is committed to providing high-quality products and technology to its customers and contributing to the development of science, technology, and economy in Vietnam.","['Sterilization Products', 'Biological Indicators', 'Consumables Distribution', 'Chemical Indicators', 'Scientific Equipment Distribution', 'Reagents Distribution']",Manufacturing,Laboratory Equipment & Supplies,Analytical Laboratory Instrument Manufacturing,"['Laboratory Services', 'Pharmaceutical Manufacturing', 'Chemical Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Food Safety Services', 'Agricultural Equipment Services', 'Food Processing Services', 'Pet Food Manufacturing', 'Animal Feed Manufacturing', 'Seafood Processing Services', 'Confectionery Manufacturing', 'Testing and Inspection Services', 'Meat Processing Services', 'Water Treatment Services', 'Veterinary Health Centers', 'Accessory Manufacturing', 'Veterinary Services', 'Frozen Food Processing', 'Veterinary Clinics', 'Pesticide Application Services', 'Commercial Drain Cleaning', 'Canning Services']","[0.5232743, 0.43118382, 0.36971742, 0.3539241, 0.353683, 0.34655148, 0.34493196, 0.33548918, 0.3333072, 0.32405418, 0.3195911, 0.30767146, 0.30118734, 0.29828385, 0.29725605, 0.29588607, 0.29441833, 0.2904133, 0.28948268, 0.2857979, 0.2813492, 0.2779556]","{'Laboratory Services': 0.08979155123233795, 'Pharmaceutical Manufacturing': 0.020748451352119446, 'Chemical Manufacturing': 0.007022530771791935, 'Non-Alcoholic Beverage Manufacturing': 0.005544228479266167, 'Food Safety Services': 0.0710589736700058, 'Agricultural Equipment Services': 0.002543003996834159, 'Food Processing Services': 0.0058204177767038345, 'Pet Food Manufacturing': 0.005109888967126608, 'Animal Feed Manufacturing': 0.0051462058909237385, 'Seafood Processing Services': 0.0029467944987118244, 'Confectionery Manufacturing': 0.0006400532438419759, 'Testing and Inspection Services': 0.05010006204247475, 'Meat Processing Services': 0.003381592221558094, 'Water Treatment Services': 0.005994965322315693, 'Veterinary Health Centers': 0.19847068190574646, 'Accessory Manufacturing': 0.02610543929040432, 'Veterinary Services': 0.1895991861820221, 'Frozen Food Processing': 0.0284294281154871, 'Veterinary Clinics': 0.13401447236537933, 'Pesticide Application Services': 0.02445967122912407, 'Commercial Drain Cleaning': 0.006177411414682865, 'Canning Services': 0.013100158423185349}",[]
"Anovei is a company that specializes in air treatment, purifier leasing, and nasal filtration research and development, as well as production.","['Innovative Solutions Provider', 'Technology Solutions', 'High-tech Solutions', 'Technology Consulting Services', 'Low Tech Firm', 'Air Treatment', 'Production', 'Technology Services', 'Nasal Filtration Research and Development', 'Purifier Leasing Services']",Manufacturing,Medical Supply Manufacturers,Irradiation Apparatus Manufacturing,"['Air Duct Cleaning Services', 'Water Treatment Services', 'Medical Gas Installation Services', 'Window Treatment Manufacturing', 'Building Cleaning Services', 'Industrial Plumbing Services', 'Residential Plumbing Services', 'Gas Manufacturing Services', 'HVAC Inspections', 'Commercial Drain Cleaning', 'Chemical Manufacturing', 'Insulation Services', 'Veterinary Services', 'Cosmetic Manufacturing', 'Pharmaceutical Manufacturing', 'Veterinary Clinics', 'Testing and Inspection Services', 'Commercial Plumbing Services', 'Septic System Services', 'Carpet Manufacturing Services', 'Confectionery Manufacturing', 'Pet Grooming Services']","[0.389279, 0.33625644, 0.2977209, 0.2811368, 0.2670766, 0.2669338, 0.26511362, 0.2573297, 0.25466087, 0.24782696, 0.2470969, 0.24590647, 0.24493691, 0.23855719, 0.23546535, 0.23533519, 0.23183265, 0.23145221, 0.2286637, 0.22837022, 0.22707878, 0.22496195]","{'Air Duct Cleaning Services': 0.0004593893245328218, 'Water Treatment Services': 0.00013165085692889988, 'Medical Gas Installation Services': 0.0001783600600901991, 'Window Treatment Manufacturing': 0.00031759103876538575, 'Building Cleaning Services': 0.00013924692757427692, 'Industrial Plumbing Services': 7.143810944398865e-05, 'Residential Plumbing Services': 8.664171036798507e-05, 'Gas Manufacturing Services': 0.00020840985234826803, 'HVAC Inspections': 0.0017195503460243344, 'Commercial Drain Cleaning': 0.00015641596110071987, 'Chemical Manufacturing': 8.148169581545517e-05, 'Insulation Services': 0.000321584491757676, 'Veterinary Services': 0.00021286887931637466, 'Cosmetic Manufacturing': 7.969457510625944e-05, 'Pharmaceutical Manufacturing': 0.00011070674372604117, 'Veterinary Clinics': 0.007662070449441671, 'Testing and Inspection Services': 0.000260466942563653, 'Commercial Plumbing Services': 7.641264528501779e-05, 'Septic System Services': 0.0001027144244289957, 'Carpet Manufacturing Services': 5.1274619181640446e-05, 'Confectionery Manufacturing': 4.952296512783505e-05, 'Pet Grooming Services': 8.695650467416272e-05}",[]
"Db Motor Service di Damiano Barbato is an auto electrical service and auto repair shop located in Arzano, Campania, Italy.","['Diagnostic Services', 'Correct Diagnosis and Maintenance', 'Automobiles And Motorcycles', 'Parking Facilities', 'Bathroom Facilities', 'Auto Repair Service', 'Automotive Repair and Maintenance Services', 'Seating Options', 'Motorcycle Diagnosis and Repair Services', 'Mechanical and Electronic Workshop', 'Auto Electrical Services', 'Wheelchair Accessible Entrance']",Services,Auto Services,Specialized Automotive Repair,"['Carpentry Services', 'Commercial Electrical Services', 'Welding Services', 'General Handyman Services', 'Boiler Repair Services', 'Road Maintenance Services', 'Business Development Services', 'Field Welding Services', 'Restoration Services', 'Pet Grooming Services', 'Testing and Inspection Services', 'Commercial Construction Services', 'Sheet Metal Services', 'Accessory Manufacturing', 'Asphalt Production Services', 'Carpet Manufacturing Services', 'Street Cleaning Operations', 'Consulting Services', 'Coffee Processing Services', 'Commercial Renovation Services', 'Gas Manufacturing Services', 'Residential Electrical Services']","[0.3642135, 0.36131167, 0.35220748, 0.33461988, 0.3344396, 0.32683265, 0.32217336, 0.31788254, 0.3103066, 0.30875757, 0.30171418, 0.30146223, 0.3011452, 0.30058974, 0.2913063, 0.28813168, 0.28637818, 0.28376335, 0.28209668, 0.2803142, 0.27889478, 0.27643257]","{'Carpentry Services': 0.00029418498161248863, 'Commercial Electrical Services': 0.0019074903102591634, 'Welding Services': 0.0005425632698461413, 'General Handyman Services': 0.00014617624401580542, 'Boiler Repair Services': 0.000418688083300367, 'Road Maintenance Services': 0.0009464403847232461, 'Business Development Services': 0.000661756843328476, 'Field Welding Services': 0.0006582915666513145, 'Restoration Services': 0.0010546233970671892, 'Pet Grooming Services': 0.00024662568466737866, 'Testing and Inspection Services': 0.002598156686872244, 'Commercial Construction Services': 0.00026120265829376876, 'Sheet Metal Services': 0.00019190913008060306, 'Accessory Manufacturing': 0.0006152710411697626, 'Asphalt Production Services': 0.0003547848027665168, 'Carpet Manufacturing Services': 0.000174503235029988, 'Street Cleaning Operations': 0.0001675228268140927, 'Consulting Services': 0.0016890004044398665, 'Coffee Processing Services': 0.00025608757277950644, 'Commercial Renovation Services': 0.00033074288512580097, 'Gas Manufacturing Services': 0.000362082791980356, 'Residential Electrical Services': 0.0026567960157990456}",[]
DOO Bački Petrovac is a Slovakian company that specializes in the production of raw materials and the wholesale of cleaning products. Their main focus is on producing raw powders and selling cleaning items.,"['Production', 'Wholesale Distribution', 'Cleaning Articles Manufacturer', 'Metal Circle Manufacturer']",Manufacturing,Cleaning Equipment & Supplies,Soap and Other Detergent Manufacturing,"['Pet Food Manufacturing', 'Pet Grooming Services', 'Cosmetic Manufacturing', 'Pharmaceutical Manufacturing', 'Coffee Processing Services', 'Carpet Manufacturing Services', 'Street Cleaning Operations', 'Waste Management Services', 'Water Treatment Services', 'Textile Manufacturing Services', 'Confectionery Manufacturing', 'Building Cleaning Services', 'Furniture Manufacturing', 'Carpentry Services', 'Distilling Services', 'Pet Boarding Services', 'Window Treatment Manufacturing', 'General Handyman Services', 'Apparel Manufacturing', 'Bedding Manufacturing', 'Food Processing Services', 'Asphalt Production Services']","[0.3715294, 0.37102795, 0.32558912, 0.3243612, 0.31952867, 0.3172809, 0.31672245, 0.31380683, 0.30740497, 0.2989875, 0.29870185, 0.2977885, 0.2960654, 0.29183936, 0.29181877, 0.29133296, 0.29058334, 0.28506517, 0.2843083, 0.28330198, 0.28189543, 0.27832368]","{'Pet Food Manufacturing': 0.00016902069910429418, 'Pet Grooming Services': 0.0013014343567192554, 'Cosmetic Manufacturing': 0.00011596356489462778, 'Pharmaceutical Manufacturing': 0.0001791134855011478, 'Coffee Processing Services': 0.00028326251776888967, 'Carpet Manufacturing Services': 0.00016358165885321796, 'Street Cleaning Operations': 0.0006698311190120876, 'Waste Management Services': 0.0003605834790505469, 'Water Treatment Services': 0.00025390583323314786, 'Textile Manufacturing Services': 0.0001451503485441208, 'Confectionery Manufacturing': 7.264039595611393e-05, 'Building Cleaning Services': 0.006046743597835302, 'Furniture Manufacturing': 8.86168927536346e-05, 'Carpentry Services': 0.00033664688817225397, 'Distilling Services': 0.0002908518072217703, 'Pet Boarding Services': 0.00022981858637649566, 'Window Treatment Manufacturing': 0.00011158667621202767, 'General Handyman Services': 0.00033706650719977915, 'Apparel Manufacturing': 0.00011760713823605329, 'Bedding Manufacturing': 9.21559621929191e-05, 'Food Processing Services': 0.0003545074141584337, 'Asphalt Production Services': 0.0025019620079547167}",[]
"Reparación Lavarropas Candy is a technical service and repair company that specializes in the repair and maintenance of washing machines. They offer same-day service in the Capital Federal, GBA Zona Norte, GGA Zona Oeste, and GBA Súbrica Zona Sur areas. Their main focus is on repairing and maintaining Candy washing machines, providing technical support to their customers.","['Home Care', 'Technical Service and Maintenance', 'Candy Washing Machine Repair Services']",Services,Appliance Repair & Maintenance,Appliance Repair and Maintenance,"['Confectionery Manufacturing', 'Coffee Processing Services', 'Restoration Services', 'Bakery Production Services', 'Millwork Services', 'Food Processing Services', 'Food Safety Services', 'Well Maintenance Services', 'Laboratory Services', 'Boiler Repair Services', 'Recycling Services', 'Carpet Manufacturing Services', 'Agricultural Equipment Services', 'Cosmetic Manufacturing', 'Accessory Manufacturing', 'Pet Food Manufacturing', 'Elevator Installation Services', 'Seafood Processing Services', 'Swimming Pool Maintenance Services', 'Gas Manufacturing Services', 'General Handyman Services', 'Non-Alcoholic Beverage Manufacturing']","[0.43139565, 0.3734496, 0.37329364, 0.31958583, 0.30838186, 0.3078149, 0.2949322, 0.29001868, 0.2857157, 0.28235495, 0.2819496, 0.28127694, 0.27998847, 0.278607, 0.27768248, 0.27325693, 0.2673424, 0.26570448, 0.26396817, 0.2618812, 0.2609008, 0.2602861]","{'Confectionery Manufacturing': 0.0034392832312732935, 'Coffee Processing Services': 0.00022687323507852852, 'Restoration Services': 0.02380855567753315, 'Bakery Production Services': 0.0003351340419612825, 'Millwork Services': 0.0009375761146657169, 'Food Processing Services': 0.00034709798637777567, 'Food Safety Services': 0.0002973739174194634, 'Well Maintenance Services': 0.0518936812877655, 'Laboratory Services': 0.0036227917298674583, 'Boiler Repair Services': 0.000374591356376186, 'Recycling Services': 0.00346296071074903, 'Carpet Manufacturing Services': 0.00022029450337868184, 'Agricultural Equipment Services': 0.00032827648101374507, 'Cosmetic Manufacturing': 0.00016094124293886125, 'Accessory Manufacturing': 0.009056621231138706, 'Pet Food Manufacturing': 0.00010148255387321115, 'Elevator Installation Services': 0.0003080438182223588, 'Seafood Processing Services': 0.00014094651851337403, 'Swimming Pool Maintenance Services': 0.00013789716467726976, 'Gas Manufacturing Services': 0.0007366882055066526, 'General Handyman Services': 0.0014252273831516504, 'Non-Alcoholic Beverage Manufacturing': 0.003334806999191642}",[]
"Ver Peliculas is a company that specializes in video conferencing solutions. They offer a range of products and services related to video conferecting, including AVer, Jean Paul, and Ver Pelicula.","['Metaverse Auctions Platform', 'Auction Services', 'Auction Via Video Conferencing']",Services,"Alarms, Surveillance & Security Systems",All Other Business Support Services,"['Media Production Services', 'Veterinary Services', 'Public Relations Services', 'Veterinary Clinics', 'Livestock Dealer Services', 'Consulting Services', 'Advertising Services', 'Event Planning Services', 'Stakeholder Services', 'Fundraising Services', 'Physical Therapy Services', 'Human Resources Services', 'Fishing and Hunting Services', 'Printing Services', 'Travel Services', 'Agricultural Equipment Services', 'Crisis Management Services', 'Gardening Services', 'Health and Safety Consulting', 'Veterinary Health Centers', 'Animal Training Services', 'Residential Roofing Services']","[0.30471796, 0.2602641, 0.25521648, 0.2516265, 0.25007328, 0.24674341, 0.24446036, 0.23575681, 0.23494807, 0.2299772, 0.22721785, 0.22292286, 0.2141332, 0.21126896, 0.21019837, 0.20983002, 0.20961475, 0.20897865, 0.208568, 0.20723116, 0.20564121, 0.20442317]","{'Media Production Services': 0.0007623663987033069, 'Veterinary Services': 0.0005258643068373203, 'Public Relations Services': 0.0006468553910963237, 'Veterinary Clinics': 0.0026037513744086027, 'Livestock Dealer Services': 0.0009648879640735686, 'Consulting Services': 0.00196452671661973, 'Advertising Services': 0.007282572332769632, 'Event Planning Services': 0.0004155714705120772, 'Stakeholder Services': 0.005471416749060154, 'Fundraising Services': 0.0011396498885005713, 'Physical Therapy Services': 0.0003524063213262707, 'Human Resources Services': 0.00039559652213938534, 'Fishing and Hunting Services': 0.00018583322525955737, 'Printing Services': 0.00039265380473807454, 'Travel Services': 0.0005480400868691504, 'Agricultural Equipment Services': 0.0013998541980981827, 'Crisis Management Services': 0.0004120581434108317, 'Gardening Services': 0.0002047252346528694, 'Health and Safety Consulting': 0.00033654228900559247, 'Veterinary Health Centers': 0.001968600321561098, 'Animal Training Services': 0.00031766609754413366, 'Residential Roofing Services': 0.0005441440735012293}",[]
"Gina Crow is an Italian-American film director, writer, and producer based in Los Angeles, California. She has a background in music production and international DJing, and has worked on music videos, commercials, and narrative projects. Crow has collaborated with Fuse Technical Group, ARRI, Inc., and FotoKem to produce an action thriller short film called ""Dark in Berlin,"" which was shot on an LED volume stage using virtual production and stars Christine Ko and Miki Ishikawa. She is currently working on her debut feature film, which is expected to be released in spring 2024.","['Virtual Production Services', 'LED Volume Stage Film', 'Dark Thriller Short Film', 'Biopic Production', 'Music Video Production']",Services,Video and Audio Production,Motion Picture and Video Distribution,"['Media Production Services', 'Arts Services', 'Public Relations Services', 'Interior Design Services', 'Painting Services', 'Business Development Services', 'Graphic Design Services', 'Content Creation Services', 'Home Staging Services', 'Spray Painting Services', 'Branding Services', 'Event Planning Services', 'Technology Consulting', 'Social Media Services', 'High-Rise Signage Installation', 'Software Manufacturing', 'Ice Production Services', 'Risk Assessment Services', 'Website Development Services', 'Digital Marketing Services', 'Cosmetic Manufacturing', 'Health and Safety Consulting']","[0.4303455, 0.24593478, 0.24146813, 0.2353107, 0.22438967, 0.22398327, 0.22160359, 0.2067075, 0.20346189, 0.20321713, 0.20109382, 0.19888277, 0.1981098, 0.18869752, 0.18784846, 0.18735075, 0.18721345, 0.18645272, 0.18340345, 0.18231276, 0.18219975, 0.1801657]","{'Media Production Services': 0.17356741428375244, 'Arts Services': 0.09931362420320511, 'Public Relations Services': 0.0003966275544371456, 'Interior Design Services': 0.0002669224049896002, 'Painting Services': 0.0003924085176549852, 'Business Development Services': 0.0018309326842427254, 'Graphic Design Services': 0.00044843624345958233, 'Content Creation Services': 0.014753025956451893, 'Home Staging Services': 0.0009949869709089398, 'Spray Painting Services': 0.00022966526739764959, 'Branding Services': 0.0004600583342835307, 'Event Planning Services': 0.00021706812549382448, 'Technology Consulting': 0.0029984978027641773, 'Social Media Services': 0.0014386260882019997, 'High-Rise Signage Installation': 0.0014977660030126572, 'Software Manufacturing': 0.00038744701305404305, 'Ice Production Services': 0.03669339790940285, 'Risk Assessment Services': 0.003120946232229471, 'Website Development Services': 0.00031289877369999886, 'Digital Marketing Services': 0.0016490990528836846, 'Cosmetic Manufacturing': 0.0002622182364575565, 'Health and Safety Consulting': 0.00027812281041406095}",[]
"360Scooters is a company that offers electric scooter rental services in Tenerife, Canary Islands. They provide electric scooters for rent, allowing tourists to explore the cities of the island in a sustainable way. Customers can rent a scooter for a daily, weekly, or three-day period and pick it up in South Tenerije, Arona, Los Cristianos, Playa de Las Américas, and Adeje. The company is a leader in electric personal mobility and offers workshops, technical services, and online and physical sales of personal mobility vehicles.","['Electricity', 'Rental Services', 'Electric Scooter Rental Services', 'Online Sales', 'Personal Mobility Vehicles Sales', 'Sustainable Mobility Solutions', 'Technical Service Workshop']",Services,Car Rental,Home Health Equipment Rental,"['Travel Services', 'Commercial Electrical Services', 'Residential Electrical Services', 'Pet Boarding Services', 'Mobile Home Construction Services', 'Pet Grooming Services', 'Elevator Installation Services', 'Residential Roofing Services', 'Road Maintenance Services', 'Agricultural Equipment Services', 'Fire Safety Equipment Services', 'Street Cleaning Operations', 'General Handyman Services', 'Rope Production Services', 'Insurance Services', 'Tent Manufacturing Services', 'Roofing Services with Heat Application', 'Real Estate Services', 'Training Services', 'E-Commerce Services', 'Property Management Services', 'Cable Installation Services']","[0.40105632, 0.36388573, 0.3594048, 0.35030222, 0.3396589, 0.3349357, 0.33303317, 0.3204511, 0.31580526, 0.31425843, 0.31327137, 0.31270325, 0.2975802, 0.29714692, 0.28821343, 0.27825618, 0.27321714, 0.27239016, 0.272, 0.27155, 0.27067858, 0.2706315]","{'Travel Services': 0.02091384306550026, 'Commercial Electrical Services': 0.005253847222775221, 'Residential Electrical Services': 0.027009133249521255, 'Pet Boarding Services': 0.0007634709472768009, 'Mobile Home Construction Services': 0.0009015526156872511, 'Pet Grooming Services': 0.0004285769537091255, 'Elevator Installation Services': 0.0005203430773690343, 'Residential Roofing Services': 0.00025757233379408717, 'Road Maintenance Services': 0.0012834005756303668, 'Agricultural Equipment Services': 0.00017524577560834587, 'Fire Safety Equipment Services': 0.0003093255509156734, 'Street Cleaning Operations': 0.00026987126329913735, 'General Handyman Services': 0.0012596957385540009, 'Rope Production Services': 0.0005780265782959759, 'Insurance Services': 0.0007812854601070285, 'Tent Manufacturing Services': 0.0009158684988506138, 'Roofing Services with Heat Application': 0.000865412235725671, 'Real Estate Services': 0.000443391443695873, 'Training Services': 0.003733340185135603, 'E-Commerce Services': 0.18211014568805695, 'Property Management Services': 0.0011134486412629485, 'Cable Installation Services': 0.0012955532874912024}",[]
"Vision Express Opticians - Llanelli is an establishment located in Llanelli, Wales, United Kingdom. It operates as an optician, contact lenses supplier, eye care center, optometrist, and sunglasses store.","['In-store Shopping', 'Eye Care Services', 'Contact Lenses Retailer', 'Optician Services', 'Retail', 'Bathroom Facilities', 'In-store Pickup', 'Wheelchair Accessible Entrance']",Services,Optometrists,Offices of Optometrists,"['Travel Services', 'Consulting Services', 'Testing and Inspection Services', 'Carpentry Services', 'Legal Services', 'Fishing and Hunting Services', 'Commercial Electrical Services', 'Welding Services', 'Insurance Services', 'Veterinary Clinics', 'Real Estate Services', 'Health and Safety Consulting', 'Millwork Services', 'Road Maintenance Services', 'Event Planning Services', 'Waterproofing Services', 'General Handyman Services', 'Residential Electrical Services', 'Cable Installation Services', 'Sports Management Services', 'Boiler Repair Services', 'Directional Drilling Services']","[0.31282407, 0.29338175, 0.27969593, 0.27648938, 0.27411264, 0.2615562, 0.25748354, 0.2531862, 0.24828044, 0.24136047, 0.23792498, 0.22763342, 0.22666207, 0.2241002, 0.22349203, 0.22108358, 0.21950048, 0.21569344, 0.21106885, 0.21103323, 0.2108949, 0.20991273]","{'Travel Services': 0.0007338370196521282, 'Consulting Services': 0.001151591190136969, 'Testing and Inspection Services': 0.0008160715224221349, 'Carpentry Services': 9.204329398926347e-05, 'Legal Services': 0.0005486994050443172, 'Fishing and Hunting Services': 8.608434291090816e-05, 'Commercial Electrical Services': 0.00011263378837611526, 'Welding Services': 9.936334390658885e-05, 'Insurance Services': 0.0002165102632716298, 'Veterinary Clinics': 0.00012473680544644594, 'Real Estate Services': 0.00014793837908655405, 'Health and Safety Consulting': 0.00024227720859926194, 'Millwork Services': 0.00019498635083436966, 'Road Maintenance Services': 0.00011047628504456952, 'Event Planning Services': 0.00011213880497962236, 'Waterproofing Services': 0.00016031590348575264, 'General Handyman Services': 0.00019736615649890155, 'Residential Electrical Services': 0.0001154425845015794, 'Cable Installation Services': 0.00026295933639630675, 'Sports Management Services': 0.00018043321324512362, 'Boiler Repair Services': 0.0001029568156809546, 'Directional Drilling Services': 0.00022166414419189095}",[]
