description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Halle Heat Exchange Equipment Co., Ltd is a Chinese company that specializes in the production and sales of heat exchangers. Their main products include plate-type heat exchanger, welded panel type heat exchang, ground heating water distributors, stainless steel water divider, and overheated hot water coolers. The company has an in-depth knowledge team with high-quality technical expertise and is equipped with many varieties of excellent equipment for producing heat exchiders. Halle Heat Exchanger Equipment Co, Ltd is committed to achieving innovative products and technologies for efficient heat transfer and reducing natural resource consumption. They provide a knowledge-intensive approach to further optimize heating or cooling treatments for various process equipment. The Halley plate heat exchider has a very high thermal transfer efficiency compared to traditional welded-plated heat exchanders and is compact in structure. The heat exchuder is mainly used in the development of the fastener industry.","['Technology Products and Solutions', 'Welded Heat Exchangers Manufacturer', 'Ground Water Heating Engineering Services Supplier', 'Stainless Steel Water Distributors', 'Heat Treatment for Export']",Manufacturing,Industrial Air Solutions,Power Boiler and Heat Exchanger Manufacturing,"['Boiler Installation Services', 'Boiler Repair Services', 'Roofing Services with Heat Application', 'Insulation Services', 'Welding Services', 'Industrial Plumbing Services', 'Ice Production Services', 'Sheet Metal Services', 'HVAC Installation and Service', 'Field Welding Services', 'Commercial Plumbing Services', 'Fire Safety Equipment Services', 'Grain Handling Machinery Installation', 'Industrial Machinery Installation', 'Chemical Manufacturing', 'Gas Manufacturing Services', 'Accessory Manufacturing', 'General Handyman Services', 'Cabinetry Manufacturing', 'Commercial Electrical Services', 'Commercial Communication Equipment Installation', 'Pallet Manufacturing']","[0.47372207, 0.4440948, 0.43944645, 0.37417233, 0.37328786, 0.36533454, 0.36366904, 0.3572391, 0.34633172, 0.3369584, 0.33313435, 0.32985228, 0.31794783, 0.31684208, 0.31031007, 0.30462158, 0.30437642, 0.3042869, 0.3014803, 0.29836506, 0.29298314, 0.28918862]","{'Boiler Installation Services': 0.08078383654356003, 'Boiler Repair Services': 0.026247777044773102, 'Roofing Services with Heat Application': 0.12934447824954987, 'Insulation Services': 0.06944861263036728, 'Welding Services': 0.14491581916809082, 'Industrial Plumbing Services': 0.1539602428674698, 'Ice Production Services': 0.10016244649887085, 'Sheet Metal Services': 0.16140954196453094, 'HVAC Installation and Service': 0.20535802841186523, 'Field Welding Services': 0.09114804863929749, 'Commercial Plumbing Services': 0.18852820992469788, 'Fire Safety Equipment Services': 0.03231809288263321, 'Grain Handling Machinery Installation': 0.28201624751091003, 'Industrial Machinery Installation': 0.5105788707733154, 'Chemical Manufacturing': 0.12734827399253845, 'Gas Manufacturing Services': 0.14298751950263977, 'Accessory Manufacturing': 0.09662140160799026, 'General Handyman Services': 0.015067918226122856, 'Cabinetry Manufacturing': 0.06681906431913376, 'Commercial Electrical Services': 0.2511773407459259, 'Commercial Communication Equipment Installation': 0.3758798837661743, 'Pallet Manufacturing': 0.09555129706859589}","['Industrial Machinery Installation', 'Commercial Communication Equipment Installation']"
"Ballymacarbry Elders Housing Association Ltd. is a registered charity in Ireland that aims to provide quality, age-friendly, and sustainable homes for older people in the local community who require them. Their goal is to enable these individuals to live independently for as long as possible. The association offers 1 & 2 bedroom terrace houses in three blocks, consisting of single storey, semi-detached, back and front gardens, each with an entrance hall, kitchen/living room, 2 bedrooms, and walk-in shower. The houses are well-insulated and have a BER rating of A3. The community center adjacent to the houses includes a library, a social club with entertainment, a caretaker and health center, and a daily bus service to Clonmel and Dungarvan. The development is located in the village of Ballymacarrow, surrounded by private grounds and close to the Nire River.","['Sustainable Homes', 'Residential Terraces', 'Clubhouse and Dinner Club Services', 'Single-storey Homes', 'Entrance Hall', 'Daily Bus Services', 'Caretaker and Health Centre Services', 'Semi-Detached House', 'Age-friendly Homes', 'Kitchen & Living Room', 'Community Center', 'Class Teaching Services', 'Non-profit Organization', 'Front Garden Houses', 'Walk-in Shower Houses', 'Social Club Services', '3 Residential Blocks', 'Housing Association', 'Lunch Service', 'High-quality Homes', 'A3 Rating Houses', 'Gym Facilities', 'Music and Entertainment Services', '55+ Housing Development', 'Independent Living Support', 'Lovely Walks Services', 'Bingo Services', 'Insulated Homes', 'Card Game Services', 'Library Services']",Services,Housing Programs,Other Community Housing Services,"['Community Engagement Services', 'Residential Plumbing Services', 'General Handyman Services', 'Environmental Health Services', 'Waste Management Services', 'Multi-Family Construction Services', 'Single Family Residential Construction', 'Septic System Services', 'Occupational Health Services', 'Volunteer Services', 'Residential Electrical Services', 'Animal Day Care Services', 'Fishing and Hunting Services', 'Mobile Home Construction Services', 'Gardening Services', 'Veterinary Health Centers', 'Carpentry Services', 'Residential Roofing Services', 'Home Staging Services', 'Business Development Services', 'Vacant Land Services', 'Residential Drainage Systems']","[0.3356004, 0.31154895, 0.30302137, 0.29186687, 0.29167837, 0.28896347, 0.28731525, 0.28704, 0.28667685, 0.2861347, 0.2799077, 0.27635092, 0.27237695, 0.26974177, 0.26898086, 0.26834923, 0.2663854, 0.26487133, 0.26314813, 0.26242167, 0.258833, 0.25836986]","{'Community Engagement Services': 0.31833627820014954, 'Residential Plumbing Services': 0.006859235465526581, 'General Handyman Services': 0.005268605891615152, 'Environmental Health Services': 0.015158318914473057, 'Waste Management Services': 0.0019384948536753654, 'Multi-Family Construction Services': 0.0066599054262042046, 'Single Family Residential Construction': 0.849199116230011, 'Septic System Services': 0.016395410522818565, 'Occupational Health Services': 0.006784241180866957, 'Volunteer Services': 0.03437839820981026, 'Residential Electrical Services': 0.03771093487739563, 'Animal Day Care Services': 0.0033549824729561806, 'Fishing and Hunting Services': 0.004350720904767513, 'Mobile Home Construction Services': 0.0023941213730722666, 'Gardening Services': 0.13194161653518677, 'Veterinary Health Centers': 0.006114496383816004, 'Carpentry Services': 0.006568809039890766, 'Residential Roofing Services': 0.0028366330079734325, 'Home Staging Services': 0.036965589970350266, 'Business Development Services': 0.17039453983306885, 'Vacant Land Services': 0.0035145487636327744, 'Residential Drainage Systems': 0.020607545971870422}","['Community Engagement Services', 'Single Family Residential Construction']"
"An Nhien Scientific Equipment Co., Ltd. (AnNhien) is a company that specializes in the distribution of scientific equipment, reagents, probiotics, and consumables for various industries such as life science research, chemistry, biomedicine, clinical diagnostic, veterinary, food hygiene, environmental monitoring, and quality control. They offer a range of products including sterilization products, biological and chemical indicators, sterilization packing, labwares and consumable products, plasticwares, cell culture, micro and molecular biology, handling and storage, specimen collection, microbiology and storage solutions, reagent and probiotic products, microbial identification, enzymes and prepared enzymes, and culture media. The company is committed to providing high-quality products and technology to its customers and contributing to the development of science, technology, and economy in Vietnam.","['Sterilization Products', 'Biological Indicators', 'Consumables Distribution', 'Chemical Indicators', 'Scientific Equipment Distribution', 'Reagents Distribution']",Manufacturing,Laboratory Equipment & Supplies,Analytical Laboratory Instrument Manufacturing,"['Laboratory Services', 'Pharmaceutical Manufacturing', 'Agricultural Equipment Services', 'Chemical Manufacturing', 'Food Processing Services', 'Accessory Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Seafood Processing Services', 'Food Safety Services', 'Confectionery Manufacturing', 'Testing and Inspection Services', 'Veterinary Health Centers', 'Veterinary Services', 'Pet Food Manufacturing', 'Pesticide Application Services', 'Meat Processing Services', 'Veterinary Clinics', 'Water Treatment Services', 'Animal Feed Manufacturing', 'Industrial Plumbing Services', 'Environmental Health Services', 'Health and Safety Consulting']","[0.50725615, 0.4522557, 0.40626407, 0.39313382, 0.35024324, 0.34908116, 0.34886014, 0.34517038, 0.33995593, 0.33255982, 0.33115333, 0.3234191, 0.32339674, 0.3199485, 0.31850904, 0.31701988, 0.31502736, 0.31307077, 0.3112783, 0.3093758, 0.30453858, 0.3032063]","{'Laboratory Services': 0.09047983586788177, 'Pharmaceutical Manufacturing': 0.008916938677430153, 'Agricultural Equipment Services': 0.005483312997967005, 'Chemical Manufacturing': 0.004779609385877848, 'Food Processing Services': 0.018023604527115822, 'Accessory Manufacturing': 0.0044259787537157536, 'Non-Alcoholic Beverage Manufacturing': 0.003985418006777763, 'Seafood Processing Services': 0.011769852600991726, 'Food Safety Services': 0.14740531146526337, 'Confectionery Manufacturing': 0.0006468957290053368, 'Testing and Inspection Services': 0.03605305403470993, 'Veterinary Health Centers': 0.308276504278183, 'Veterinary Services': 0.33112314343452454, 'Pet Food Manufacturing': 0.007495321799069643, 'Pesticide Application Services': 0.03565346077084541, 'Meat Processing Services': 0.014110918156802654, 'Veterinary Clinics': 0.19987864792346954, 'Water Treatment Services': 0.01731683500111103, 'Animal Feed Manufacturing': 0.008651887997984886, 'Industrial Plumbing Services': 0.0014492307091131806, 'Environmental Health Services': 0.11422760784626007, 'Health and Safety Consulting': 0.014181306585669518}","['Veterinary Health Centers', 'Veterinary Services']"
"Anovei is a company that specializes in air treatment, purifier leasing, and nasal filtration research and development, as well as production.","['Innovative Solutions Provider', 'Technology Solutions', 'High-tech Solutions', 'Technology Consulting Services', 'Low Tech Firm', 'Air Treatment', 'Production', 'Technology Services', 'Nasal Filtration Research and Development', 'Purifier Leasing Services']",Manufacturing,Medical Supply Manufacturers,Irradiation Apparatus Manufacturing,"['Air Duct Cleaning Services', 'Water Treatment Services', 'Building Cleaning Services', 'Medical Gas Installation Services', 'Residential Plumbing Services', 'Industrial Plumbing Services', 'Window Treatment Manufacturing', 'Gas Manufacturing Services', 'Commercial Drain Cleaning', 'Carpet Manufacturing Services', 'HVAC Inspections', 'Veterinary Services', 'Commercial Plumbing Services', 'Insulation Services', 'Pet Grooming Services', 'Seafood Processing Services', 'Testing and Inspection Services', 'Street Cleaning Operations', 'Pharmaceutical Manufacturing', 'Cosmetic Manufacturing', 'Chemical Manufacturing', 'Confectionery Manufacturing']","[0.40040606, 0.34129018, 0.28777808, 0.28333202, 0.27190322, 0.27073926, 0.26286298, 0.2610048, 0.2576158, 0.24566427, 0.24488552, 0.2439687, 0.24296378, 0.24231535, 0.23949255, 0.23860586, 0.2369755, 0.23501632, 0.23277153, 0.23241064, 0.2310678, 0.23104566]","{'Air Duct Cleaning Services': 0.0012953641125932336, 'Water Treatment Services': 0.00018777616787701845, 'Building Cleaning Services': 0.0003361909184604883, 'Medical Gas Installation Services': 0.000455413362942636, 'Residential Plumbing Services': 0.00014441696112044156, 'Industrial Plumbing Services': 9.976605360861868e-05, 'Window Treatment Manufacturing': 0.0022578835487365723, 'Gas Manufacturing Services': 0.001471919589675963, 'Commercial Drain Cleaning': 0.00034667039290070534, 'Carpet Manufacturing Services': 7.541993545601144e-05, 'HVAC Inspections': 0.0032524620182812214, 'Veterinary Services': 0.0002577669802121818, 'Commercial Plumbing Services': 0.00011843815445899963, 'Insulation Services': 0.0007157750078476965, 'Pet Grooming Services': 0.00016497631440870464, 'Seafood Processing Services': 7.550238660769537e-05, 'Testing and Inspection Services': 0.0007089677383191884, 'Street Cleaning Operations': 0.0003301790275145322, 'Pharmaceutical Manufacturing': 0.00021044323511887342, 'Cosmetic Manufacturing': 0.00012000703281955793, 'Chemical Manufacturing': 0.00011823804379673675, 'Confectionery Manufacturing': 9.045858314493671e-05}",[]
"Db Motor Service di Damiano Barbato is an auto electrical service and auto repair shop located in Arzano, Campania, Italy.","['Diagnostic Services', 'Correct Diagnosis and Maintenance', 'Automobiles And Motorcycles', 'Parking Facilities', 'Bathroom Facilities', 'Auto Repair Service', 'Automotive Repair and Maintenance Services', 'Seating Options', 'Motorcycle Diagnosis and Repair Services', 'Mechanical and Electronic Workshop', 'Auto Electrical Services', 'Wheelchair Accessible Entrance']",Services,Auto Services,Specialized Automotive Repair,"['Commercial Electrical Services', 'Carpentry Services', 'Welding Services', 'Boiler Repair Services', 'Business Development Services', 'General Handyman Services', 'Road Maintenance Services', 'Field Welding Services', 'Pet Grooming Services', 'Restoration Services', 'Testing and Inspection Services', 'Commercial Construction Services', 'Sheet Metal Services', 'Asphalt Production Services', 'Accessory Manufacturing', 'Gas Manufacturing Services', 'Carpet Manufacturing Services', 'Consulting Services', 'Residential Electrical Services', 'Commercial Renovation Services', 'Coffee Processing Services', 'Street Cleaning Operations']","[0.3825289, 0.36817253, 0.36164194, 0.3451947, 0.344891, 0.34027332, 0.33680946, 0.33048797, 0.3151883, 0.31306446, 0.3126908, 0.3117652, 0.31058162, 0.3047823, 0.30284083, 0.29656118, 0.29229128, 0.29187337, 0.28937465, 0.28902954, 0.28781888, 0.2870711]","{'Commercial Electrical Services': 0.010973673313856125, 'Carpentry Services': 0.00035558544914238155, 'Welding Services': 0.0006132247508503497, 'Boiler Repair Services': 0.0004674000374507159, 'Business Development Services': 0.0015640056226402521, 'General Handyman Services': 0.0004535492917057127, 'Road Maintenance Services': 0.0009766115108504891, 'Field Welding Services': 0.000833907222840935, 'Pet Grooming Services': 0.00029332138365134597, 'Restoration Services': 0.0012356310617178679, 'Testing and Inspection Services': 0.0076366295106709, 'Commercial Construction Services': 0.00046343522262759507, 'Sheet Metal Services': 0.00030415848596021533, 'Asphalt Production Services': 0.0003137745661661029, 'Accessory Manufacturing': 0.0012664217501878738, 'Gas Manufacturing Services': 0.0004465915262699127, 'Carpet Manufacturing Services': 0.00017806926916819066, 'Consulting Services': 0.0014693345874547958, 'Residential Electrical Services': 0.004936617333441973, 'Commercial Renovation Services': 0.0005717558087781072, 'Coffee Processing Services': 0.00021005282178521156, 'Street Cleaning Operations': 0.000166162324603647}",[]
DOO Bački Petrovac is a Slovakian company that specializes in the production of raw materials and the wholesale of cleaning products. Their main focus is on producing raw powders and selling cleaning items.,"['Production', 'Wholesale Distribution', 'Cleaning Articles Manufacturer', 'Metal Circle Manufacturer']",Manufacturing,Cleaning Equipment & Supplies,Soap and Other Detergent Manufacturing,"['Pet Food Manufacturing', 'Pet Grooming Services', 'Cosmetic Manufacturing', 'Pharmaceutical Manufacturing', 'Coffee Processing Services', 'Carpet Manufacturing Services', 'Street Cleaning Operations', 'Waste Management Services', 'Textile Manufacturing Services', 'Building Cleaning Services', 'Water Treatment Services', 'Confectionery Manufacturing', 'Furniture Manufacturing', 'Apparel Manufacturing', 'Carpentry Services', 'Window Treatment Manufacturing', 'General Handyman Services', 'Food Processing Services', 'Pet Boarding Services', 'Bedding Manufacturing', 'Asphalt Production Services', 'Distilling Services']","[0.38278466, 0.38082242, 0.34307253, 0.33943054, 0.33310592, 0.33277264, 0.3270811, 0.3199895, 0.31918854, 0.3120981, 0.3120557, 0.31135494, 0.30811852, 0.3047781, 0.30306518, 0.30145916, 0.29829857, 0.29700053, 0.2953349, 0.29508, 0.2942676, 0.2927247]","{'Pet Food Manufacturing': 0.00016995023179333657, 'Pet Grooming Services': 0.007676087785512209, 'Cosmetic Manufacturing': 0.00012709980364888906, 'Pharmaceutical Manufacturing': 0.00015480107686016709, 'Coffee Processing Services': 0.0003638707858044654, 'Carpet Manufacturing Services': 0.0003338649985380471, 'Street Cleaning Operations': 0.0033681881614029408, 'Waste Management Services': 0.0009362463024444878, 'Textile Manufacturing Services': 0.0001342666510026902, 'Building Cleaning Services': 0.02168700471520424, 'Water Treatment Services': 0.0005055888323113322, 'Confectionery Manufacturing': 5.399400106398389e-05, 'Furniture Manufacturing': 0.00016878670430742204, 'Apparel Manufacturing': 0.00010698970436351374, 'Carpentry Services': 0.0006313126068562269, 'Window Treatment Manufacturing': 0.00041992092155851424, 'General Handyman Services': 0.00043146504322066903, 'Food Processing Services': 0.0002388311258982867, 'Pet Boarding Services': 0.00045120855793356895, 'Bedding Manufacturing': 0.00012314473860897124, 'Asphalt Production Services': 0.01455258671194315, 'Distilling Services': 0.0002269142569275573}",[]
"Reparación Lavarropas Candy is a technical service and repair company that specializes in the repair and maintenance of washing machines. They offer same-day service in the Capital Federal, GBA Zona Norte, GGA Zona Oeste, and GBA Súbrica Zona Sur areas. Their main focus is on repairing and maintaining Candy washing machines, providing technical support to their customers.","['Home Care', 'Technical Service and Maintenance', 'Candy Washing Machine Repair Services']",Services,Appliance Repair & Maintenance,Appliance Repair and Maintenance,"['Confectionery Manufacturing', 'Coffee Processing Services', 'Restoration Services', 'Bakery Production Services', 'Millwork Services', 'Food Processing Services', 'Well Maintenance Services', 'Food Safety Services', 'Boiler Repair Services', 'Laboratory Services', 'Carpet Manufacturing Services', 'Recycling Services', 'Cosmetic Manufacturing', 'Agricultural Equipment Services', 'Accessory Manufacturing', 'Pet Food Manufacturing', 'Gas Manufacturing Services', 'Elevator Installation Services', 'Road Maintenance Services', 'Swimming Pool Maintenance Services', 'Seafood Processing Services', 'Medical Gas Installation Services']","[0.4414188, 0.38872254, 0.38375884, 0.33719125, 0.32199526, 0.32026416, 0.30596045, 0.30282456, 0.29811996, 0.29694766, 0.29360902, 0.29284763, 0.28776926, 0.28754565, 0.2855929, 0.2833731, 0.2820001, 0.27850387, 0.27840847, 0.27764744, 0.2754085, 0.2732588]","{'Confectionery Manufacturing': 0.012110591866075993, 'Coffee Processing Services': 0.0001935426116688177, 'Restoration Services': 0.05243569612503052, 'Bakery Production Services': 0.0003829209308605641, 'Millwork Services': 0.0010565906995907426, 'Food Processing Services': 0.00037487337249331176, 'Well Maintenance Services': 0.016618672758340836, 'Food Safety Services': 0.00036253035068511963, 'Boiler Repair Services': 0.0006938690203242004, 'Laboratory Services': 0.005095917731523514, 'Carpet Manufacturing Services': 0.0002989592030644417, 'Recycling Services': 0.006378750316798687, 'Cosmetic Manufacturing': 0.00021958148863632232, 'Agricultural Equipment Services': 0.00040420269942842424, 'Accessory Manufacturing': 0.0071685235016047955, 'Pet Food Manufacturing': 0.00012316372885834426, 'Gas Manufacturing Services': 0.0008677998557686806, 'Elevator Installation Services': 0.0004914344754070044, 'Road Maintenance Services': 0.0004021023923996836, 'Swimming Pool Maintenance Services': 0.00017953045608010143, 'Seafood Processing Services': 0.00016507029067724943, 'Medical Gas Installation Services': 0.00029885489493608475}",[]
"Ver Peliculas is a company that specializes in video conferencing solutions. They offer a range of products and services related to video conferecting, including AVer, Jean Paul, and Ver Pelicula.","['Metaverse Auctions Platform', 'Auction Services', 'Auction Via Video Conferencing']",Services,"Alarms, Surveillance & Security Systems",All Other Business Support Services,"['Media Production Services', 'Public Relations Services', 'Veterinary Services', 'Consulting Services', 'Advertising Services', 'Livestock Dealer Services', 'Veterinary Clinics', 'Stakeholder Services', 'Event Planning Services', 'Human Resources Services', 'Physical Therapy Services', 'Fundraising Services', 'Gardening Services', 'Travel Services', 'Crisis Management Services', 'Technology Consulting', 'Health and Safety Consulting', 'Fishing and Hunting Services', 'Agricultural Equipment Services', 'Veterinary Health Centers', 'Legal Services', 'Pet Grooming Services']","[0.32750908, 0.27147514, 0.2669728, 0.26568615, 0.2623448, 0.2599154, 0.25704122, 0.24909419, 0.24593547, 0.23795624, 0.2373361, 0.23656453, 0.2259073, 0.22495422, 0.22436112, 0.2239562, 0.22276454, 0.21995385, 0.21954931, 0.21650541, 0.2153276, 0.21508855]","{'Media Production Services': 0.0011760917259380221, 'Public Relations Services': 0.0007400679169222713, 'Veterinary Services': 0.0010754261165857315, 'Consulting Services': 0.003421828616410494, 'Advertising Services': 0.014731750823557377, 'Livestock Dealer Services': 0.003888028208166361, 'Veterinary Clinics': 0.008916514925658703, 'Stakeholder Services': 0.01610826514661312, 'Event Planning Services': 0.0008644352783448994, 'Human Resources Services': 0.0012608228716999292, 'Physical Therapy Services': 0.0009880403522402048, 'Fundraising Services': 0.002007618546485901, 'Gardening Services': 0.0005961368442513049, 'Travel Services': 0.0013342350721359253, 'Crisis Management Services': 0.0008092362550087273, 'Technology Consulting': 0.0042940909042954445, 'Health and Safety Consulting': 0.0010907475370913744, 'Fishing and Hunting Services': 0.00032155460212379694, 'Agricultural Equipment Services': 0.006616127211600542, 'Veterinary Health Centers': 0.014986352995038033, 'Legal Services': 0.001564900972880423, 'Pet Grooming Services': 0.0006829912308603525}",[]
"Gina Crow is an Italian-American film director, writer, and producer based in Los Angeles, California. She has a background in music production and international DJing, and has worked on music videos, commercials, and narrative projects. Crow has collaborated with Fuse Technical Group, ARRI, Inc., and FotoKem to produce an action thriller short film called ""Dark in Berlin,"" which was shot on an LED volume stage using virtual production and stars Christine Ko and Miki Ishikawa. She is currently working on her debut feature film, which is expected to be released in spring 2024.","['Virtual Production Services', 'LED Volume Stage Film', 'Dark Thriller Short Film', 'Biopic Production', 'Music Video Production']",Services,Video and Audio Production,Motion Picture and Video Distribution,"['Media Production Services', 'Interior Design Services', 'Business Development Services', 'Painting Services', 'Public Relations Services', 'Arts Services', 'Website Development Services', 'Residential Roofing Services', 'Graphic Design Services', 'Spray Painting Services', 'Branding Services', 'Content Creation Services', 'Fencing Construction Services', 'High-Rise Signage Installation', 'Risk Assessment Services', 'Low-Rise Signage Installation', 'Event Planning Services', 'Social Media Services', 'Home Staging Services', 'Technology Consulting', 'Roofing Services with Heat Application', 'Cosmetic Manufacturing']","[0.30884817, 0.20064881, 0.19938806, 0.19783218, 0.18677744, 0.17172107, 0.17038387, 0.16812906, 0.16798255, 0.16608226, 0.16056828, 0.15795352, 0.15569097, 0.15104298, 0.15053263, 0.14765051, 0.14541389, 0.14306253, 0.14262511, 0.14113835, 0.1387716, 0.13866085]","{'Media Production Services': 0.2566464841365814, 'Interior Design Services': 0.0006643195520155132, 'Business Development Services': 0.06325536221265793, 'Painting Services': 0.0026901860255748034, 'Public Relations Services': 0.0007438569446094334, 'Arts Services': 0.1918165683746338, 'Website Development Services': 0.000880462524946779, 'Residential Roofing Services': 0.0014820751966908574, 'Graphic Design Services': 0.0006903573521412909, 'Spray Painting Services': 0.0009768889285624027, 'Branding Services': 0.0016105490503832698, 'Content Creation Services': 0.03680487722158432, 'Fencing Construction Services': 0.005433619022369385, 'High-Rise Signage Installation': 0.0028735538944602013, 'Risk Assessment Services': 0.01789272390305996, 'Low-Rise Signage Installation': 0.0033777349162846804, 'Event Planning Services': 0.0004587115836329758, 'Social Media Services': 0.0062597873620688915, 'Home Staging Services': 0.0035001628566533327, 'Technology Consulting': 0.005834480747580528, 'Roofing Services with Heat Application': 0.00403562979772687, 'Cosmetic Manufacturing': 0.0008015315397642553}",[]
"360Scooters is a company that offers electric scooter rental services in Tenerife, Canary Islands. They provide electric scooters for rent, allowing tourists to explore the cities of the island in a sustainable way. Customers can rent a scooter for a daily, weekly, or three-day period and pick it up in South Tenerije, Arona, Los Cristianos, Playa de Las Américas, and Adeje. The company is a leader in electric personal mobility and offers workshops, technical services, and online and physical sales of personal mobility vehicles.","['Electricity', 'Rental Services', 'Electric Scooter Rental Services', 'Online Sales', 'Personal Mobility Vehicles Sales', 'Sustainable Mobility Solutions', 'Technical Service Workshop']",Services,Car Rental,Home Health Equipment Rental,"['Travel Services', 'Pet Boarding Services', 'Pet Grooming Services', 'Residential Roofing Services', 'Mobile Home Construction Services', 'Commercial Electrical Services', 'Elevator Installation Services', 'Residential Electrical Services', 'Rope Production Services', 'Street Cleaning Operations', 'Road Maintenance Services', 'Fire Safety Equipment Services', 'Agricultural Equipment Services', 'General Handyman Services', 'Real Estate Services', 'Tent Manufacturing Services', 'Insurance Services', 'E-Commerce Services', 'Online Marketing Services', 'Fishing and Hunting Services', 'Property Management Services', 'Roofing Services with Heat Application']","[0.3900764, 0.34746742, 0.34222487, 0.338183, 0.3363168, 0.32373628, 0.32028422, 0.31771275, 0.3095441, 0.30604923, 0.30546492, 0.2993497, 0.29455757, 0.2937913, 0.29252252, 0.29191118, 0.28524846, 0.28485754, 0.28278038, 0.28184646, 0.2815736, 0.2781211]","{'Travel Services': 0.05500897020101547, 'Pet Boarding Services': 0.0018240357749164104, 'Pet Grooming Services': 0.0017530029872432351, 'Residential Roofing Services': 0.0008197057177312672, 'Mobile Home Construction Services': 0.0028369631618261337, 'Commercial Electrical Services': 0.006380852777510881, 'Elevator Installation Services': 0.0006325356662273407, 'Residential Electrical Services': 0.023736439645290375, 'Rope Production Services': 0.001356092281639576, 'Street Cleaning Operations': 0.000655543408356607, 'Road Maintenance Services': 0.0017456531058996916, 'Fire Safety Equipment Services': 0.0004734582907985896, 'Agricultural Equipment Services': 0.00023448321735486388, 'General Handyman Services': 0.0029917608480900526, 'Real Estate Services': 0.0008576266700401902, 'Tent Manufacturing Services': 0.00170691788662225, 'Insurance Services': 0.0010895414743572474, 'E-Commerce Services': 0.4733993113040924, 'Online Marketing Services': 0.033787209540605545, 'Fishing and Hunting Services': 0.0005496721132658422, 'Property Management Services': 0.002038440201431513, 'Roofing Services with Heat Application': 0.001958325505256653}",['E-Commerce Services']
"Vision Express Opticians - Llanelli is an establishment located in Llanelli, Wales, United Kingdom. It operates as an optician, contact lenses supplier, eye care center, optometrist, and sunglasses store.","['In-store Shopping', 'Eye Care Services', 'Contact Lenses Retailer', 'Optician Services', 'Retail', 'Bathroom Facilities', 'In-store Pickup', 'Wheelchair Accessible Entrance']",Services,Optometrists,Offices of Optometrists,"['Travel Services', 'Consulting Services', 'Testing and Inspection Services', 'Legal Services', 'Carpentry Services', 'Fishing and Hunting Services', 'Commercial Electrical Services', 'Welding Services', 'Insurance Services', 'Veterinary Clinics', 'Real Estate Services', 'Health and Safety Consulting', 'Millwork Services', 'Waterproofing Services', 'Road Maintenance Services', 'Event Planning Services', 'Online Marketing Services', 'Directional Drilling Services', 'General Handyman Services', 'Residential Electrical Services', 'Sports Management Services', 'Textile Manufacturing Services']","[0.3206814, 0.2996102, 0.28517836, 0.27809808, 0.27768788, 0.26755354, 0.26525456, 0.25913858, 0.25509006, 0.24730772, 0.24643014, 0.23297182, 0.2304618, 0.2297437, 0.22973762, 0.22685888, 0.22507265, 0.2242622, 0.2237423, 0.21906066, 0.21842857, 0.217564]","{'Travel Services': 0.0012103982735425234, 'Consulting Services': 0.0018991411197930574, 'Testing and Inspection Services': 0.001563192461617291, 'Legal Services': 0.0005948697216808796, 'Carpentry Services': 8.976674143923447e-05, 'Fishing and Hunting Services': 0.00010431010741740465, 'Commercial Electrical Services': 0.00013111995940562338, 'Welding Services': 0.0001070836660801433, 'Insurance Services': 0.00025225570425391197, 'Veterinary Clinics': 0.00010288596240570769, 'Real Estate Services': 0.0001502894883742556, 'Health and Safety Consulting': 0.00024657443282194436, 'Millwork Services': 0.0002230712998425588, 'Waterproofing Services': 0.00019543016969691962, 'Road Maintenance Services': 0.0001233854127349332, 'Event Planning Services': 0.0001128708609030582, 'Online Marketing Services': 0.00029653581441380084, 'Directional Drilling Services': 0.0002805950352922082, 'General Handyman Services': 0.00022588660067413002, 'Residential Electrical Services': 0.00012484422768466175, 'Sports Management Services': 0.00020816265896428376, 'Textile Manufacturing Services': 8.471471664961427e-05}",[]
